,event_id,s_buff,product,variable,total_scenes,total_value_scenes,pixel_count,value,stdev,t_buff,notes
203,2826,1000,earthenvhabhet,coefficient_variation,1,1,2,2018.5,81.5,0,
204,3067,1000,earthenvhabhet,coefficient_variation,1,1,2,750.5,247.5,0,
205,4588,1000,earthenvhabhet,coefficient_variation,1,1,2,771.5,26.5,0,
206,3197,1000,earthenvhabhet,coefficient_variation,1,1,2,1539.5,139.5,0,
207,4943,1000,earthenvhabhet,coefficient_variation,1,1,2,721.5,114.5,0,
208,2545,1000,earthenvhabhet,coefficient_variation,1,1,4,670.75,333.9388978540835,0,
209,3169,1000,earthenvhabhet,coefficient_variation,1,1,4,508.75,55.809385411416244,0,
210,3991,1000,earthenvhabhet,coefficient_variation,1,1,2,1701.0,98.0,0,
211,1325,1000,earthenvhabhet,coefficient_variation,1,1,3,357.6666666666667,71.46249987852993,0,
212,4036,1000,earthenvhabhet,coefficient_variation,1,1,3,985.6666666666666,163.3693837766292,0,
213,4745,1000,earthenvhabhet,coefficient_variation,1,1,1,1148.0,0.0,0,
214,3865,1000,earthenvhabhet,coefficient_variation,1,0,0,,,0,Values masked using quality control flag.
215,2582,1000,earthenvhabhet,coefficient_variation,1,1,1,2368.0,0.0,0,
216,3367,1000,earthenvhabhet,coefficient_variation,1,1,2,1431.5,42.5,0,
217,419,1000,earthenvhabhet,coefficient_variation,1,1,3,1293.3333333333333,226.2761341566735,0,
218,1471,1000,earthenvhabhet,coefficient_variation,1,1,3,581.6666666666666,153.04102572694535,0,
219,1515,1000,earthenvhabhet,coefficient_variation,1,1,3,797.6666666666666,91.63090211398239,0,
220,892,1000,earthenvhabhet,coefficient_variation,1,1,2,1072.0,83.0,0,
221,3791,1000,earthenvhabhet,coefficient_variation,1,1,2,408.0,24.0,0,
222,2652,1000,earthenvhabhet,coefficient_variation,1,1,3,977.0,181.5103302845323,0,
223,4533,1000,earthenvhabhet,coefficient_variation,1,1,3,601.6666666666666,174.14617104285952,0,
224,2779,1000,earthenvhabhet,coefficient_variation,1,1,4,1010.75,359.6834545819421,0,
225,4127,1000,earthenvhabhet,coefficient_variation,1,1,2,646.5,55.5,0,
226,5052,1000,earthenvhabhet,coefficient_variation,1,1,3,521.6666666666666,84.19949854693645,0,
227,3441,1000,earthenvhabhet,coefficient_variation,1,1,2,2282.0,202.0,0,
228,4497,1000,earthenvhabhet,coefficient_variation,1,1,2,949.0,3.0,0,
229,4881,1000,earthenvhabhet,coefficient_variation,1,1,2,1331.5,240.5,0,
230,2073,1000,earthenvhabhet,coefficient_variation,1,1,2,704.5,51.5,0,
231,2355,1000,earthenvhabhet,coefficient_variation,1,1,2,546.5,33.5,0,
232,1903,1000,earthenvhabhet,coefficient_variation,1,1,2,620.5,74.5,0,
233,4933,1000,earthenvhabhet,coefficient_variation,1,1,2,1303.0,49.0,0,
234,4631,1000,earthenvhabhet,coefficient_variation,1,1,2,327.0,25.0,0,
235,5159,1000,earthenvhabhet,coefficient_variation,1,1,2,673.0,18.0,0,
236,3103,1000,earthenvhabhet,coefficient_variation,1,1,2,1087.0,250.0,0,
237,3828,1000,earthenvhabhet,coefficient_variation,1,1,1,1364.0,0.0,0,
238,4997,1000,earthenvhabhet,coefficient_variation,1,1,1,1139.0,0.0,0,
239,5177,1000,earthenvhabhet,coefficient_variation,1,1,2,867.0,156.0,0,
240,369,1000,earthenvhabhet,coefficient_variation,1,1,2,628.5,93.5,0,
241,3214,1000,earthenvhabhet,coefficient_variation,1,1,3,1179.0,337.20122577871314,0,
242,3677,1000,earthenvhabhet,coefficient_variation,1,1,3,1051.0,235.50937702492158,0,
243,2196,1000,earthenvhabhet,coefficient_variation,1,1,2,990.0,221.0,0,
244,2917,1000,earthenvhabhet,coefficient_variation,1,1,2,1188.5,495.5,0,
245,3075,1000,earthenvhabhet,coefficient_variation,1,1,4,239.25,21.810261346439663,0,
246,4149,1000,earthenvhabhet,coefficient_variation,1,0,0,,,0,Values masked using quality control flag.
247,4822,1000,earthenvhabhet,coefficient_variation,1,1,1,1204.0,0.0,0,
248,3971,1000,earthenvhabhet,coefficient_variation,1,1,2,406.5,68.5,0,
