system:index,date,id,lat,lng,value,.geo
000000000000000010fb,2013-02-09,4348,48.1882701,-122.3534089,0.37290367282862374,
000000000000000013ac,2013-02-09,5037,49.2930384,-123.1266022,0.20881832381256774,
00000000000000001af3,2013-02-09,6900,38.70357894897461,-121.167643,0.2892636098290993,
0000000000000000234f,2013-02-09,9040,33.8455404,-118.2675648,0.16330717249335217,
000000000000000000b3,2013-02-10,180,34.483748,-114.355492,0.10227434860230188,
00000000000000000ad3,2013-02-10,2772,32.8308969,-117.2089425,0.21240858025214668,
00000000000000000fa9,2013-02-10,4010,45.207911,-123.193908,0.3432029509162867,
0000000000000000138e,2013-02-10,5007,38.9660555,-122.7138627,0.2458955892967047,
0000000000000000147e,2013-02-10,5247,49.2909049987793,-122.804301,0.3308212257154753,
00000000000000001f31,2013-02-10,7986,35.4488410949707,-118.91107177734375,0.2817362719684409,
000000000000000024ba,2013-02-10,9403,33.820444,-118.0863762,0.3582870402024256,
00000000000000001575,2013-02-11,5494,31.9724058,-110.960412,0.2089162419053127,
000000000000000024f3,2013-02-11,9460,34.4140616,-119.3379593,0.2780606265125107,
00000000000000002598,2013-02-11,9625,33.6278417,-112.2809815,0.15414402694070384,
000000000000000001af,2013-02-12,432,37.8775745,-122.4591999,0.2193844276842614,
00000000000000001a9f,2013-02-12,6816,31.846063,-111.001592,0.1797436362440201,
00000000000000001f37,2013-02-12,7992,32.3142659,-110.8111954,0.21483404570236597,
000000000000000021de,2013-02-12,8671,38.0020978,-122.3587918,0.29192239940862963,
00000000000000002521,2013-02-12,9506,37.8423258,-122.5167847,0.3530121825870895,
0000000000000000013f,2013-02-13,320,34.95819854736328,-120.62840270996094,0.3946407203134744,
00000000000000000866,2013-02-13,2151,47.1681043,-122.4630955,0.3003090617052646,
000000000000000011d2,2013-02-13,4563,31.5530858,-110.2601624,0.18162189470347972,
00000000000000001672,2013-02-13,5747,49.2729932,-123.1834319,0.05081824390742417,
000000000000000016fa,2013-02-13,5883,36.810556,-121.7671394,0.24099679505877977,
00000000000000001b50,2013-02-13,6993,33.71648025512695,-118.075215,-0.023836953284108647,
00000000000000000637,2013-02-14,1592,35.7812385559082,-121.33006286621094,0.26950804933542694,
0000000000000000007e,2013-02-15,127,34.0990833,-118.1420267,0.21286739579673447,
0000000000000000018b,2013-02-15,396,34.108811,-117.6338983,0.2302499600018681,
000000000000000001ae,2013-02-15,431,36.9987398,-122.0572364,0.3739180887984946,
000000000000000003c3,2013-02-15,964,45.5372269,-123.1206036,0.4409560390431824,
000000000000000004f3,2013-02-15,1268,48.02019119262695,-122.73136138916016,0.33204047598875014,
00000000000000000a88,2013-02-15,2697,32.3194885,-110.9775352,0.1937238289525455,
00000000000000000c71,2013-02-15,3186,33.5499789,-111.5647888,0.22503069747909543,
00000000000000001167,2013-02-15,4456,34.0858135,-117.2555475,0.16555565188197993,
000000000000000018cb,2013-02-15,6348,38.7639852,-121.3399675,0.33556129103862403,
00000000000000001b75,2013-02-15,7030,36.4883162,-121.1511326,0.2600356309484353,
00000000000000000147,2013-02-16,328,45.464258,-122.7026596069336,0.34981441032741084,
000000000000000001cb,2013-02-16,460,37.741289,-120.9448278,0.23356253407045746,
00000000000000000434,2013-02-16,1077,35.2775594,-120.8896387,0.022198940757843715,
00000000000000000883,2013-02-16,2180,38.0132057,-122.2877884,0.24450357061930802,
00000000000000000ce8,2013-02-16,3305,33.887322,-118.108998,0.1915608815299355,
00000000000000001953,2013-02-16,6484,33.4577523,-112.0613086,0.14185318915034353,
00000000000000001990,2013-02-16,6545,33.5890978,-111.9751024,0.2692681615636812,
00000000000000001a7b,2013-02-16,6780,48.4612191,-123.3450723,0.4273257063109547,
0000000000000000243e,2013-02-16,9279,47.9548694,-122.4383354,0.4734615730163813,
00000000000000002569,2013-02-16,9578,38.05611038208008,-122.166562,0.2223690436738356,
000000000000000026af,2013-02-16,9904,32.26185607910156,-111.002775,0.14590040899020632,
000000000000000001eb,2013-02-17,492,39.9587302,-120.8893973,0.3685037308115364,
0000000000000000023e,2013-02-17,575,45.4087925,-122.7862179,0.33674298158791827,
0000000000000000025b,2013-02-17,604,33.6304063,-117.5543947,0.28287910143115075,
000000000000000002bd,2013-02-17,702,37.2805556,-122.1194444,0.4684448883922852,
000000000000000003f8,2013-02-17,1017,42.176222,-122.6862363,0.3179988664566927,
00000000000000000986,2013-02-17,2439,37.581441,-122.385846,0.35707889407261445,
00000000000000000f3e,2013-02-17,3903,34.2045265,-118.0791235,0.3127767787884269,
0000000000000000186c,2013-02-17,6253,31.9888595,-112.7341461,0.16052224885746616,
00000000000000001a12,2013-02-17,6675,39.294348,-121.113264,0.4357308110140849,
00000000000000001c9c,2013-02-17,7325,37.8954637,-122.5661159,0.4160530743927093,
00000000000000001f3f,2013-02-17,8000,36.2187258,-121.5026093,0.2874744533767131,
0000000000000000223f,2013-02-17,8768,33.257850646972656,-116.407697,0.1432238653289175,
00000000000000002307,2013-02-17,8968,34.0909894,-117.8205907,0.2324265536132077,
000000000000000002f2,2013-02-18,755,34.1000428,-118.5934639,0.3320571505143875,
000000000000000005b3,2013-02-18,1460,48.4591488,-123.3674526,0.3185841224968391,
00000000000000000e5e,2013-02-18,3679,33.864821,-117.1883297,0.08611322694308263,
000000000000000019e0,2013-02-18,6625,33.54193115234375,-117.11190032958984,0.25306237447362195,
00000000000000002427,2013-02-18,9256,34.211700439453125,-118.80563354492188,0.24363962780681173,
0000000000000000037b,2013-02-19,892,32.209828,-110.789695,0.17316985404261143,
00000000000000001047,2013-02-19,4168,33.9696303,-118.4318018,0.23403101205741458,
00000000000000001714,2013-02-19,5909,48.4355219,-123.3211899,0.2802829252545626,
00000000000000000bcf,2013-02-20,3024,37.031713,-119.4482088,0.31935438083567896,
00000000000000000c3b,2013-02-20,3132,45.3004901,-122.6846695,0.33466910649732784,
000000000000000023bb,2013-02-20,9148,42.4686137,-122.9459624,0.3334942741615188,
000000000000000005f4,2013-02-21,1525,38.516336,-122.09147644042969,0.32439112392985703,
0000000000000000091f,2013-02-21,2336,34.0777674,-117.8616285,0.282603360314474,
00000000000000001841,2013-02-21,6210,34.1050804,-117.1103512,0.21944855781516417,
000000000000000018d4,2013-02-21,6357,38.5854573,-121.4934558,0.2219909304755089,
00000000000000001d8c,2013-02-21,7565,33.289889,-117.2975009,0.30222395025394266,
00000000000000000120,2013-02-22,289,33.8160229,-117.92376708984375,0.17883000150524092,
00000000000000000801,2013-02-22,2050,38.1998729,-122.3158513,0.08116794134204991,
00000000000000001963,2013-02-22,6500,38.7288418,-121.2505146,0.3534319262068138,
0000000000000000238e,2013-02-22,9103,34.062773,-117.91836547851562,0.27408416480446884,
000000000000000004a7,2013-02-23,1192,33.967717,-118.147076,0.175270995530385,
00000000000000000782,2013-02-23,1923,37.067918,-120.840786,0.2565649778861269,
00000000000000000ba8,2013-02-23,2985,44.0670285,-123.1884402,0.34710229284768135,
00000000000000001122,2013-02-23,4387,32.748351,-117.240774,0.18429636117778295,
00000000000000001251,2013-02-23,4690,37.73586654663086,-122.477211,0.23268453373832854,
00000000000000001505,2013-02-23,5382,38.160723,-122.2344714,0.28074143157765086,
00000000000000001ad6,2013-02-23,6871,34.0446206,-118.9338545,0.014274716390496689,
00000000000000001e5f,2013-02-23,7776,33.2172594,-111.8824621,0.23345348870919155,
00000000000000002034,2013-02-23,8245,37.5485956,-122.2385246,0.21461302539443675,
000000000000000023f5,2013-02-23,9206,48.586463928222656,-123.426239,0.4598537885440166,
00000000000000000325,2013-02-24,806,44.0755389,-123.1125569,0.28938640108175917,
000000000000000007de,2013-02-24,2015,45.6154783,-122.6239872,0.18189419014516348,
00000000000000000917,2013-02-24,2328,34.198413,-112.864133,0.1851907916060608,
00000000000000000d06,2013-02-24,3335,36.8937344,-121.8027484,0.3467213952723388,
00000000000000000da5,2013-02-24,3494,32.6584842,-117.0834053,0.1915704530530309,
000000000000000010ec,2013-02-24,4333,35.107059478759766,-119.8416996,0.2183734253667343,
000000000000000014aa,2013-02-24,5291,33.9715967,-117.3836803,0.30260827738922075,
0000000000000000212b,2013-02-24,8492,33.3083623,-111.9893356,0.16651351124374986,
0000000000000000038b,2013-02-25,908,33.2172202,-111.8808174,0.23345348870919155,
00000000000000000786,2013-02-25,1927,36.9794045,-121.9368079,0.21004843336627482,
00000000000000000cc1,2013-02-25,3266,40.8428840637207,-124.077676,0.412855063222801,
00000000000000001249,2013-02-25,4682,45.3130112,-122.5456254,0.5053868531954201,
00000000000000001497,2013-02-25,5272,33.43389892578125,-111.67011260986328,0.18520424546410477,
00000000000000001814,2013-02-25,6165,33.9735452,-112.7375793,0.18338681551204625,
00000000000000000d17,2013-02-26,3352,32.8442745,-117.2093582,0.27664064076728817,
0000000000000000150f,2013-02-26,5392,32.408889,-111.020753,0.18486929736324323,
000000000000000015c3,2013-02-26,5572,33.47761917114258,-117.71717834472656,0.20858098535994982,
00000000000000001cba,2013-02-26,7355,33.6602995,-112.4040842,0.22891559787672547,
0000000000000000208a,2013-02-26,8331,33.356951,-111.872572,0.19672925950821557,
0000000000000000235e,2013-02-26,9055,34.445176,-114.2939043,0.10534157939207768,
00000000000000000dcb,2013-02-27,3532,34.0444811,-117.3115611,0.19162743172100266,
000000000000000026f8,2013-02-27,9977,33.8242232,-116.5381622,0.17811330923553373,
