scientificName,decimalLongitude,decimalLatitude
Archilochus colubris,-74.3177032,40.5873638
Archilochus colubris,-76.4062214,42.8247115
Archilochus colubris,-76.9511122,39.580067
Archilochus colubris,-89.3291938,43.0909525
Archilochus colubris,-96.057824,37.053598
Archilochus colubris,-76.7251495,37.4677045
Archilochus colubris,-96.8008409,43.4947495
Archilochus colubris,-85.2229024,42.6512579
Archilochus colubris,-84.259138,37.764443
Archilochus colubris,-87.30785,30.41798
Archilochus colubris,-96.9420183,19.5205092
Archilochus colubris,-77.4105263,39.0543179
Archilochus colubris,-74.5647669,40.7949032
Archilochus colubris,-70.7568832,41.9694324
Archilochus colubris,-90.20583,41.532047
Archilochus colubris,-69.5121355,44.1493301
Archilochus colubris,-84.8124885,35.1300166
Archilochus colubris,-99.3512535,30.0907813
Archilochus colubris,-84.8567784,42.7255702
Archilochus colubris,-80.4096812,39.0903455
Archilochus colubris,-89.94361,43.39112
Archilochus colubris,-79.968335,42.808062
Archilochus colubris,-92.050522,35.930446
Archilochus colubris,-90.0902188,29.9253421
Archilochus colubris,-77.7608898,38.5810668
Archilochus colubris,-91.0946108,43.6597737
Archilochus colubris,-89.3929973,37.5258702
Archilochus colubris,-75.2937421,40.2328576
Archilochus colubris,-92.8130794,45.0411868
Archilochus colubris,-85.1303208,34.7496944
Archilochus colubris,-79.1565462,43.7754701
Archilochus colubris,-89.5699239,36.9045614
Archilochus colubris,-71.4719331,43.6974328
Archilochus colubris,-92.0633676,30.1765956
Archilochus colubris,-94.8459578,45.9266773
Archilochus colubris,-71.110582,42.596597
Archilochus colubris,-93.2703638,41.6944497
Archilochus colubris,-94.996851,29.1755715
Archilochus colubris,-88.946978,40.551519
Archilochus colubris,-79.281164,35.89958
Archilochus colubris,-95.8050647,41.3746645
Archilochus colubris,-72.3576307,41.6156348
Archilochus colubris,-92.4889183,45.4754801
Archilochus colubris,-89.4767198,40.7186723
Archilochus colubris,-79.639988,45.253945
Archilochus colubris,-64.4095696,45.1549921
Archilochus colubris,-80.51013,25.01016
Archilochus colubris,-70.6462285,43.113703
Archilochus colubris,-82.511919,41.932644
Archilochus colubris,-98.121248,29.695842
Archilochus colubris,-88.5504913,48.8150028
Archilochus colubris,-88.2525355,42.4594773
Archilochus colubris,-76.592233,42.540882
Archilochus colubris,-80.3667927,42.6964411
Archilochus colubris,-69.8146906,43.9342946
Archilochus colubris,-82.5121737,36.4644106
Archilochus colubris,-71.8168008,42.932787
Archilochus colubris,-92.9275131,44.9269626
Archilochus colubris,-82.8366137,35.6174305
Archilochus colubris,-70.211182,43.665479
Archilochus colubris,-77.10279,40.0742
Archilochus colubris,-68.7740736,44.4912055
Archilochus colubris,-80.1267457,40.4378999
Archilochus colubris,-87.74384,41.97969
Archilochus colubris,-84.1485222,42.3239944
Archilochus colubris,-88.1900024,42.9966856
Archilochus colubris,-81.3371194,29.9304806
Archilochus colubris,-86.4966401,36.0278834
Archilochus colubris,-91.064002,30.355787
Archilochus colubris,-82.875647,41.528585
Archilochus colubris,-80.305057,26.034724
Archilochus colubris,-91.1482687,31.0981341
Archilochus colubris,-76.7016506,40.2951082
Archilochus colubris,-77.301,39.671
Archilochus colubris,-77.0970914,40.3222732
Archilochus colubris,-68.5962296,44.4124681
Archilochus colubris,-74.17713,41.050903
Archilochus colubris,-80.2187006,43.5106286
Archilochus colubris,-77.9612172,40.8207186
Archilochus colubris,-88.5483027,30.4492286
Archilochus colubris,-97.7581447,30.3498899
Archilochus colubris,-83.6317223,41.6666526
Archilochus colubris,-76.1184204,43.3412537
Archilochus colubris,-79.1178864,35.0324123
Archilochus colubris,-74.2361104,40.3841719
Archilochus colubris,-85.4458372,32.5894438
Archilochus colubris,-81.5549469,42.568253
Archilochus colubris,-88.0065608,41.8957085
Archilochus colubris,-89.818945,34.95297
Archilochus colubris,-98.4697628,45.4856212
Archilochus colubris,-79.0648699,35.926013
Archilochus colubris,-84.3622113,34.4787096
Archilochus colubris,-90.00256,29.91426
Archilochus colubris,-74.7782922,40.9752768
Archilochus colubris,-92.0775,30.1258333
Archilochus colubris,-77.887702,40.7345108
Archilochus colubris,-73.0696964,42.2546543
Archilochus colubris,-94.670066,38.858596
Archilochus colubris,-83.923656,34.0307783
Archilochus colubris,-98.503782,32.546081
Archilochus colubris,-82.5402832,32.2065556
Archilochus colubris,-87.243288,13.932505
Archilochus colubris,-97.705029,32.2819026
Archilochus colubris,-87.6875925,42.0300417
Archilochus colubris,-77.1473138,38.7657628
Archilochus colubris,-78.797438,42.101921
Archilochus colubris,-84.588266,43.5814055
Archilochus colubris,-75.418645,40.141814
Archilochus colubris,-95.677547,29.616718
Archilochus colubris,-74.217096,45.00693
Archilochus colubris,-68.4617481,48.512553
Archilochus colubris,-77.3204148,38.3781466
Archilochus colubris,-89.2976917,44.0348301
Archilochus colubris,-89.4848033,39.1920999
Archilochus colubris,-87.609457,41.584105
Archilochus colubris,-77.9593974,37.5037171
Archilochus colubris,-75.7117653,41.8348833
Archilochus colubris,-74.7228053,45.0220328
Archilochus colubris,-76.5396881,39.5326441
Archilochus colubris,-83.5870463,42.5545609
Archilochus colubris,-88.067679,30.686565
Archilochus colubris,-77.9215193,40.5254988
Archilochus colubris,-76.9962966,39.3918268
Archilochus colubris,-83.69739,33.99031
Archilochus colubris,-70.0457191,41.7655515
Archilochus colubris,-74.353986,39.5715424
Archilochus colubris,-85.9329987,44.205835
Archilochus colubris,-76.810657,35.468598
Archilochus colubris,-82.6092613,40.6117995
Archilochus colubris,-89.8970353,38.6319852
Archilochus colubris,-82.9190326,42.3876646
Archilochus colubris,-74.8721545,41.1142226
Archilochus colubris,-79.950672,36.205033
Archilochus colubris,-97.1056251,28.0212178
Archilochus colubris,-81.258595,43.0448681
Archilochus colubris,-75.993403,38.734454
Archilochus colubris,-80.629318,37.338742
Archilochus colubris,-73.2182757,42.8831893
Archilochus colubris,-94.85487,49.71162
Archilochus colubris,-64.0526962,50.3052945
Archilochus colubris,-75.44605,41.47062
Archilochus colubris,-79.0716398,35.87056
Archilochus colubris,-81.2883698,34.0298072
Archilochus colubris,-72.332444,43.874462
Archilochus colubris,-84.4614315,42.8650816
Archilochus colubris,-85.8064338,44.8823036
Archilochus colubris,-77.5135338,44.0527116
Archilochus colubris,-83.7665033,42.4913716
Archilochus colubris,-82.0802844,41.2643803
Archilochus colubris,-89.8853137,45.9533588
Archilochus colubris,-91.1286427,30.4476285
Archilochus colubris,-97.1363443,28.7338439
Archilochus colubris,-72.5722826,45.19598
Archilochus colubris,-78.8613653,44.1456407
Archilochus colubris,-95.0791791,30.6987433
Archilochus colubris,-86.9498489,40.0598025
Archilochus colubris,-71.9220829,44.2823247
Archilochus colubris,-84.6863581,29.842758
Archilochus colubris,-85.0778675,41.1481793
Archilochus colubris,-76.4201474,42.6026782
Archilochus colubris,-77.3653793,44.0242981
Archilochus colubris,-82.6945585,35.6929543
Archilochus colubris,-84.6392136,35.8771553
Archilochus colubris,-86.7068052,36.0731407
Archilochus colubris,-76.7458481,40.3477461
Archilochus colubris,-71.6451931,42.8009428
Archilochus colubris,-85.8767152,37.7624631
Archilochus colubris,-88.5392561,43.9084674
Archilochus colubris,-92.4289227,45.6120862
Archilochus colubris,-96.103466,29.775372
Archilochus colubris,-86.9042896,40.462601
Archilochus colubris,-81.5022308,35.3262756
Archilochus colubris,-79.9288201,38.747252
Archilochus colubris,-83.725791,34.154853
Archilochus colubris,-82.0973638,35.0899336
Archilochus colubris,-84.339437,43.664814
Archilochus colubris,-85.5903947,32.6363392
Archilochus colubris,-81.3024759,41.7473262
Archilochus colubris,-79.5767212,44.3776128
Archilochus colubris,-71.1909449,41.860378
Archilochus colubris,-94.483423,38.789093
Archilochus colubris,-74.180034,41.762861
Archilochus colubris,-91.2012863,42.0457234
Archilochus colubris,-93.520359,42.155675
Archilochus colubris,-95.0284418,42.2993474
Archilochus colubris,-97.6373327,30.4644838
Archilochus colubris,-82.2384019,29.6685422
Archilochus colubris,-76.6210556,46.5245561
Archilochus colubris,-71.2667871,43.6109428
Archilochus colubris,-71.526412,41.518375
Archilochus colubris,-94.609802,33.47897
Archilochus colubris,-74.3167197,44.2182251
Archilochus colubris,-96.675393,38.0272114
Archilochus colubris,-93.7847,41.68597
Archilochus colubris,-72.0323238,43.6951804
Archilochus colubris,-72.9464722,41.8040781
Archilochus colubris,-77.1740882,38.2177866
Archilochus colubris,-70.7902819,42.6258677
Archilochus colubris,-98.407588,29.9445229
Archilochus colubris,-98.8129971,29.0469771
Archilochus colubris,-85.6965458,30.1969024
Archilochus colubris,-82.912001,33.807
Archilochus colubris,-72.2905755,41.7645019
Archilochus colubris,-94.4012395,38.9141647
Archilochus colubris,-87.062217,41.625881
Archilochus colubris,-84.058887,30.5625967
Archilochus colubris,-86.1701614,39.9753958
Archilochus colubris,-84.0163722,46.3237244
Archilochus colubris,-90.6874394,42.5029209
Archilochus colubris,-81.3962352,24.7230255
Archilochus colubris,-82.7950807,42.5811409
Archilochus colubris,-80.7009928,34.9061422
Archilochus colubris,-76.5029526,39.2403637
Archilochus colubris,-76.81203,39.89189
Archilochus colubris,-89.9581549,35.3613514
Archilochus colubris,-78.986227,38.004986
Archilochus colubris,-87.9235079,42.383645
Archilochus colubris,-86.0103321,42.2750225
Archilochus colubris,-69.779634,44.246097
Archilochus colubris,-93.5884094,38.8846192
Archilochus colubris,-75.6039593,39.999105
Archilochus colubris,-90.0806218,30.0217572
Archilochus colubris,-74.8590784,40.2263969
Archilochus colubris,-76.5068579,34.7855056
Archilochus colubris,-80.0853539,41.8580551
Archilochus colubris,-85.1454163,44.9003894
Archilochus colubris,-72.399618,43.4435252
Archilochus colubris,-88.133058,42.057787
Archilochus colubris,-77.83465,42.892391
Archilochus colubris,-80.1227567,26.9540703
Archilochus colubris,-78.9478045,35.9779614
Archilochus colubris,-65.4292906,44.5790921
Archilochus colubris,-70.345282,41.644424
Archilochus colubris,-96.3089848,45.398341
Archilochus colubris,-86.5158,33.6694
Archilochus colubris,-84.0333267,39.7469239
Archilochus colubris,-83.9918891,35.9084891
Archilochus colubris,-89.922138,33.760696
Archilochus colubris,-76.905963,37.114057
Archilochus colubris,-73.0592859,40.667814
Archilochus colubris,-91.4020658,44.9423239
Archilochus colubris,-78.39043,39.14978
Archilochus colubris,-91.1029215,30.3044233
Archilochus colubris,-75.0886345,43.2304354
Archilochus colubris,-96.8116039,32.8122339
Archilochus colubris,-98.3638294,29.7537435
Archilochus colubris,-74.0563059,42.3633957
Archilochus colubris,-74.919548,43.3610926
Archilochus colubris,-82.791994,35.099036
Archilochus colubris,-77.8596246,34.1771041
Archilochus colubris,-73.680332,42.933103
Archilochus colubris,-94.3373519,36.4801213
Archilochus colubris,-77.9539633,43.3424553
Archilochus colubris,-76.6821491,37.3798887
Archilochus colubris,-87.79954,45.22895
Archilochus colubris,-84.2410082,35.9170635
Archilochus colubris,-64.410944,45.0511244
Archilochus colubris,-83.0939716,40.570755
Archilochus colubris,-87.1515956,38.9791064
Archilochus colubris,-76.3393834,42.9711141
Archilochus colubris,-81.721466,31.69499
Archilochus colubris,-86.72136,34.655915
Archilochus colubris,-79.6843745,33.0077582
Archilochus colubris,-87.630768,46.655302
Archilochus colubris,-82.1640497,26.4815115
Archilochus colubris,-92.5276269,44.5546449
Archilochus colubris,-96.411296,46.916493
Archilochus colubris,-85.8639058,35.9827989
Archilochus colubris,-68.713846,44.725385
Archilochus colubris,-91.913791,45.729599
Archilochus colubris,-91.3159561,45.028285
Archilochus colubris,-97.625471,26.151954
Archilochus colubris,-92.853924,44.6604498
Archilochus colubris,-91.1473458,14.7465516
Archilochus colubris,-81.684366,33.65541
Archilochus colubris,-79.1410875,36.0313057
Archilochus colubris,-80.459617,36.4296448
Archilochus colubris,-74.122722,41.78034
Archilochus colubris,-83.6507038,42.8942844
Archilochus colubris,-82.894947,42.917702
Archilochus colubris,-79.737247,40.604437
Archilochus colubris,-72.4332395,42.997754
Archilochus colubris,-92.6183832,32.5318986
Archilochus colubris,-83.7811563,41.0051402
Archilochus colubris,-88.372375,43.145475
Archilochus colubris,-79.4688749,44.6103901
Archilochus colubris,-85.891897,32.509587
Archilochus colubris,-96.9279,35.345692
Archilochus colubris,-77.6919672,42.8394215
Archilochus colubris,-85.5117792,38.1815492
Archilochus colubris,-88.1873417,44.7915208
Archilochus colubris,-98.9760386,29.5984245
Archilochus colubris,-98.0361342,46.943769
Archilochus colubris,-77.495842,40.9897465
Archilochus colubris,-83.4273863,41.1415872
Archilochus colubris,-92.5458348,34.6832198
Archilochus colubris,-84.6685954,39.1704462
Archilochus colubris,-75.1374734,41.0039866
Archilochus colubris,-87.9471445,40.3048617
Archilochus colubris,-88.2986252,42.887518
Archilochus colubris,-74.591013,40.387798
Archilochus colubris,-84.4062102,42.202367
Archilochus colubris,-77.3265249,42.9590647
Archilochus colubris,-92.902152,37.353543
Archilochus colubris,-71.1406803,48.3375526
Archilochus colubris,-77.2277927,39.3923699
Archilochus colubris,-83.3363762,42.9350084
Archilochus colubris,-78.2834244,45.0110849
Archilochus colubris,-82.4001324,29.7172869
Archilochus colubris,-76.1844134,42.6490881
Archilochus colubris,-84.7099409,43.622836
Archilochus colubris,-72.551226,41.757299
Archilochus colubris,-93.0663155,47.6344562
Archilochus colubris,-95.1957932,29.5312786
Archilochus colubris,-80.857079,34.154752
Archilochus colubris,-93.8964802,31.8128691
Archilochus colubris,-83.7089744,42.2514032
Archilochus colubris,-84.5426265,34.4124195
Archilochus colubris,-72.188104,42.907552
Archilochus colubris,-76.1352338,43.0270139
Archilochus colubris,-94.7446303,38.9699463
Archilochus colubris,-84.6284848,33.951063
Archilochus colubris,-72.9509435,41.6352713
Archilochus colubris,-78.27973,37.892016
Archilochus colubris,-70.8475943,43.9126711
Archilochus colubris,-71.3481331,42.3651397
Archilochus colubris,-89.5024234,43.0765997
Archilochus colubris,-87.81933,32.52664
Archilochus colubris,-77.504355,41.751832
Archilochus colubris,-87.051812,34.050926
Archilochus colubris,-96.0568769,41.4505644
Archilochus colubris,-72.4615575,44.3408711
Archilochus colubris,-89.2599117,13.683145
Archilochus colubris,-84.2216098,33.9440484
Archilochus colubris,-80.0740135,40.7376895
Archilochus colubris,-77.5015218,44.2707724
Archilochus colubris,-80.2531743,27.1103545
Archilochus colubris,-72.7844324,45.1676019
Archilochus colubris,-65.915998,43.996736
Archilochus colubris,-76.2378216,40.0756907
Archilochus colubris,-87.7994943,41.842487
Archilochus colubris,-68.703196,44.6629605
Archilochus colubris,-76.0501098,40.440581
Archilochus colubris,-95.6301353,46.3910228
Archilochus colubris,-77.4442271,37.353698
Archilochus colubris,-74.213022,40.5212324
Archilochus colubris,-72.0057678,44.3037436
Archilochus colubris,-88.3119625,30.8567811
Archilochus colubris,-83.5486265,34.4318257
Archilochus colubris,-79.4370103,44.6853911
Archilochus colubris,-84.1971427,9.9796735
Archilochus colubris,-97.3270789,32.582608
Archilochus colubris,-73.24338,42.691035
Archilochus colubris,-94.9330759,29.4117502
Archilochus colubris,-96.3511812,30.5656735
Archilochus colubris,-87.3183918,46.4863231
Archilochus colubris,-87.887131,43.387431
Archilochus colubris,-71.860671,42.452658
Archilochus colubris,-89.6264,43.45591
Archilochus colubris,-97.1429908,49.8389704
Archilochus colubris,-74.1537572,39.8653115
Archilochus colubris,-87.4651623,35.0705569
Archilochus colubris,-82.80653,40.3313661
Archilochus colubris,-79.9081135,45.8689901
Archilochus colubris,-72.811,43.963
Archilochus colubris,-79.7648513,45.5037001
Archilochus colubris,-77.3742401,38.886147
Archilochus colubris,-95.6729579,40.8979438
Archilochus colubris,-83.095015,40.315123
Archilochus colubris,-88.70224,45.5562515
Archilochus colubris,-73.1859183,40.6373716
Archilochus colubris,-85.1055048,35.8311607
Archilochus colubris,-76.62599,38.417629
Archilochus colubris,-76.3402907,39.6433301
Archilochus colubris,-74.5889202,41.0592974
Archilochus colubris,-69.0131092,47.5478565
Archilochus colubris,-88.3798844,16.7899723
Archilochus colubris,-83.152156,36.621483
Archilochus colubris,-90.0151223,32.4124834
Archilochus colubris,-79.044044,33.855466
Archilochus colubris,-84.1309297,43.5361905
Archilochus colubris,-86.0118395,39.0967123
Archilochus colubris,-72.7322388,42.710696
Archilochus colubris,-86.5066578,39.0654601
Archilochus colubris,-79.0182424,38.5061065
Archilochus colubris,-74.7851077,40.4067238
Archilochus colubris,-80.9574327,34.0595875
Archilochus colubris,-77.4006075,38.982681
Archilochus colubris,-74.834666,40.373598
Archilochus colubris,-88.165133,30.6492564
Archilochus colubris,-80.5464041,37.1481228
Archilochus colubris,-83.9589357,33.2825392
Archilochus colubris,-73.7323165,40.6692463
Archilochus colubris,-87.3536,44.86242
Archilochus colubris,-83.1849495,32.4552536
Archilochus colubris,-85.587101,36.1147514
Archilochus colubris,-83.904974,34.1369
Archilochus colubris,-79.00332,48.3606789
Archilochus colubris,-82.865518,39.9007721
Archilochus colubris,-68.6937761,44.9208135
Archilochus colubris,-72.6783907,44.658004
Archilochus colubris,-87.2419596,36.5035996
Archilochus colubris,-98.2702762,29.8827959
Archilochus colubris,-84.3324494,44.0662271
Archilochus colubris,-79.9477136,32.6542987
Archilochus colubris,-88.9985061,35.9563584
Archilochus colubris,-76.2652016,36.9420945
Archilochus colubris,-74.8830215,40.4610431
Archilochus colubris,-77.3779106,39.4534842
Archilochus colubris,-79.6408635,39.5990213
Archilochus colubris,-84.385703,46.901786
Archilochus colubris,-77.3071888,40.4844412
Archilochus colubris,-89.9226283,29.8979082
Archilochus colubris,-94.1875432,39.0984715
Archilochus colubris,-80.9542823,40.9074801
Archilochus colubris,-86.877809,38.645394
Archilochus colubris,-90.7848358,46.8442251
Archilochus colubris,-78.8053823,35.7536783
Archilochus colubris,-73.1492043,44.3430642
Archilochus colubris,-95.5428721,29.5606785
Archilochus colubris,-79.7901195,44.8741232
Archilochus colubris,-91.0561699,30.4483668
Archilochus colubris,-80.215177,25.860801
Archilochus colubris,-75.95502,42.0843082
Archilochus colubris,-87.8899384,41.7780327
Archilochus colubris,-72.7981567,42.1201266
Archilochus colubris,-84.4101048,44.7255156
Archilochus colubris,-81.4342614,30.2626461
Archilochus colubris,-93.223655,37.198775
Archilochus colubris,-81.6445233,41.3799382
Archilochus colubris,-75.5437337,39.7859804
Archilochus colubris,-79.62861,43.217896
Archilochus colubris,-76.6993856,39.9460537
Archilochus colubris,-74.0673351,42.013017
Archilochus colubris,-72.7634583,44.2476463
Archilochus colubris,-86.1678529,42.998527
Archilochus colubris,-97.8446969,27.5102429
Archilochus colubris,-82.5275588,28.7875128
Archilochus colubris,-70.124753,43.983571
Archilochus colubris,-88.416201,47.37059
Archilochus colubris,-70.6971527,46.1375091
Archilochus colubris,-74.102303,41.63934
Archilochus colubris,-88.279953,41.8925465
Archilochus colubris,-91.5629815,41.6480849
Archilochus colubris,-78.4739599,37.240447
Archilochus colubris,-88.0357432,41.7819509
Archilochus colubris,-71.2246281,42.60496
Archilochus colubris,-89.6975327,46.0372543
Archilochus colubris,-90.4597561,38.9721427
Archilochus colubris,-80.7512669,42.8249042
Archilochus colubris,-83.0512762,35.3059849
Archilochus colubris,-73.8786364,40.8545266
Archilochus colubris,-82.628039,36.348927
Archilochus colubris,-87.1269162,36.4532854
Archilochus colubris,-79.8082066,45.221188
Archilochus colubris,-85.6381783,43.0030465
Archilochus colubris,-90.659169,38.5018414
Archilochus colubris,-79.0017629,35.9328387
Archilochus colubris,-86.1860704,42.0553153
Archilochus colubris,-79.328945,42.123948
Archilochus colubris,-75.0066394,39.5723628
Archilochus colubris,-92.3937535,34.7749134
Archilochus colubris,-84.5500222,38.9559925
Archilochus colubris,-79.627901,37.036734
Archilochus colubris,-89.4342041,42.9976481
Archilochus colubris,-97.2923,30.99124
Archilochus colubris,-70.187721,44.780519
Archilochus colubris,-99.8005772,29.2308375
Archilochus colubris,-71.0919714,46.917677
Archilochus colubris,-95.2531493,30.9208489
Archilochus colubris,-96.3151968,30.4780076
Archilochus colubris,-85.432686,44.871701
Archilochus colubris,-82.4551928,28.4381006
Archilochus colubris,-79.298737,36.0955454
Archilochus colubris,-81.847313,42.318713
Archilochus colubris,-84.120865,33.873762
Archilochus colubris,-100.416708,22.6635471
Archilochus colubris,-79.4494209,44.1363784
Archilochus colubris,-79.0224107,42.6966805
Archilochus colubris,-92.3513854,38.8362707
Archilochus colubris,-73.5414827,41.6617394
Archilochus colubris,-86.30602,36.15007
Archilochus colubris,-74.2516351,42.0627553
Archilochus colubris,-91.5606594,47.9507306
Archilochus colubris,-85.8525887,41.4387065
Archilochus colubris,-72.9022479,41.2477409
Archilochus colubris,-94.3527371,46.519736
Archilochus colubris,-76.4859893,45.7721504
Archilochus colubris,-75.2408499,39.7992305
Archilochus colubris,-94.7982788,38.3006809
Archilochus colubris,-74.477853,40.09769
Archilochus colubris,-89.0809572,33.097312
Archilochus colubris,-93.7181103,46.4434347
Archilochus colubris,-90.2336597,38.8008009
Archilochus colubris,-84.6851921,38.2196217
Archilochus colubris,-73.112208,42.708962
Archilochus colubris,-80.0669646,40.2607302
Archilochus colubris,-98.324461,29.6396676
Archilochus colubris,-93.4404802,47.2756769
Archilochus colubris,-96.0817051,32.1361738
Archilochus colubris,-81.560719,28.8447778
Archilochus colubris,-77.5031027,39.9008312
Archilochus colubris,-84.3907563,10.1051737
Archilochus colubris,-82.9346323,42.6589592
Archilochus colubris,-79.807256,32.835987
Archilochus colubris,-77.9823303,42.467032
Archilochus colubris,-78.49029,42.29327
Archilochus colubris,-76.8590563,40.3278245
Archilochus colubris,-89.71817,42.9264
Archilochus colubris,-76.0224009,37.2678448
Archilochus colubris,-77.13735,40.23165
Archilochus colubris,-88.1164455,43.711254
Archilochus colubris,-81.5861437,40.890523
Archilochus colubris,-71.585059,41.851657
Archilochus colubris,-75.92535,39.53882
Archilochus colubris,-94.2443919,35.6752326
Archilochus colubris,-77.4954423,38.2861871
Archilochus colubris,-85.5354812,44.7302211
Archilochus colubris,-91.027053,45.088148
Archilochus colubris,-96.3350102,30.6846674
Archilochus colubris,-62.52388,44.919051
Archilochus colubris,-94.4912302,38.6686996
Archilochus colubris,-80.8517361,46.3983307
Archilochus colubris,-83.7871268,35.8414888
Archilochus colubris,-84.1208394,35.8856064
Archilochus colubris,-92.1930814,46.7177197
Archilochus colubris,-86.6466513,41.7309766
Archilochus colubris,-70.679599,41.737944
Archilochus colubris,-77.297305,38.783839
Archilochus colubris,-69.8810291,44.5398347
Archilochus colubris,-72.9424381,44.3037248
Archilochus colubris,-70.5203242,44.0434588
Archilochus colubris,-97.1252651,39.382172
Archilochus colubris,-77.9347801,39.3680668
Archilochus colubris,-75.1909606,40.01376
Archilochus colubris,-81.4509121,28.3033925
Archilochus colubris,-62.1278465,46.3706217
Archilochus colubris,-93.0464262,44.9937638
Archilochus colubris,-80.4059315,27.641451
Archilochus colubris,-89.0671921,30.6029012
Archilochus colubris,-81.4600267,30.1171773
Archilochus colubris,-85.453999,43.0645925
Archilochus colubris,-81.5160992,40.3041899
Archilochus colubris,-81.8638784,41.4167116
Archilochus colubris,-74.1741943,44.8417513
Archilochus colubris,-75.1868676,40.0659407
Archilochus colubris,-77.6771057,43.0027719
Archilochus colubris,-75.4614232,39.0479523
Archilochus colubris,-83.07259,35.4418807
Archilochus colubris,-98.277371,37.369847
Archilochus colubris,-70.6373638,48.2939438
Archilochus colubris,-99.3554807,29.6923482
Archilochus colubris,-82.8506899,42.5501085
Archilochus colubris,-84.4008994,33.8673333
Archilochus colubris,-71.304853,46.9631331
Archilochus colubris,-84.240384,30.4727647
Archilochus colubris,-75.0236902,42.0410832
Archilochus colubris,-79.668997,44.64768
Archilochus colubris,-79.1201019,43.8361778
Archilochus colubris,-98.952191,50.229502
Archilochus colubris,-93.4816793,36.8961289
Archilochus colubris,-85.4991245,42.9039322
Archilochus colubris,-77.4659622,37.4608247
Archilochus colubris,-79.9766449,40.7250743
Archilochus colubris,-85.7993624,33.6558901
Archilochus colubris,-98.6809022,30.9627136
Archilochus colubris,-88.5231455,44.4740016
Archilochus colubris,-80.3572266,36.9827341
Archilochus colubris,-72.8081882,44.1402032
Archilochus colubris,-72.8499341,45.6246931
Archilochus colubris,-93.7799544,32.7347379
Archilochus colubris,-84.330539,33.871882
Archilochus colubris,-81.4214998,36.2831522
Archilochus colubris,-98.1837952,34.3753051
Archilochus colubris,-91.1067009,33.3469489
Archilochus colubris,-92.40888,31.141509
Archilochus colubris,-75.263872,43.637115
Archilochus colubris,-76.2085879,40.1212656
Archilochus colubris,-75.8351469,38.2467537
Archilochus colubris,-84.325406,30.505801
Archilochus colubris,-76.2255666,44.184087
Archilochus colubris,-88.187791,45.1935591
Archilochus colubris,-79.5763779,43.6684925
Archilochus colubris,-75.346347,37.924647
Archilochus colubris,-86.198484,30.34221
Archilochus colubris,-82.246524,29.73711
Archilochus colubris,-75.8183893,41.1001031
Archilochus colubris,-97.5486374,31.0421244
Archilochus colubris,-79.34193,45.0524903
Archilochus colubris,-79.588574,47.647474
Archilochus colubris,-71.3165259,43.3081606
Archilochus colubris,-96.0303188,41.1421933
Archilochus colubris,-74.6994352,40.4942286
Archilochus colubris,-70.0167166,41.7250465
Archilochus colubris,-69.5903206,44.6455746
Archilochus colubris,-78.2624474,42.0539713
Archilochus colubris,-75.9909954,40.6417299
Archilochus colubris,-81.231529,32.176337
Archilochus colubris,-79.2628652,43.1869048
Archilochus colubris,-90.2091573,30.0246127
Archilochus colubris,-95.2726597,29.4153998
Archilochus colubris,-78.1089842,40.7779742
Archilochus colubris,-69.9773633,41.8280624
Archilochus colubris,-78.84665,40.3812
Archilochus colubris,-93.0146547,45.2700824
Archilochus colubris,-75.085226,44.69527
Archilochus colubris,-94.911232,47.0076505
Archilochus colubris,-79.464805,33.084132
Archilochus colubris,-73.523536,41.5267158
Archilochus colubris,-77.16661,40.74814
Archilochus colubris,-88.9301965,44.9486112
Archilochus colubris,-79.482654,36.071898
Archilochus colubris,-72.3034201,43.8331028
Archilochus colubris,-87.982974,36.905878
Archilochus colubris,-82.6345468,34.5342781
Archilochus colubris,-69.792991,44.4895247
Archilochus colubris,-77.0891876,39.5086746
Archilochus colubris,-95.72536,30.61027
Archilochus colubris,-83.897133,30.521109
Archilochus colubris,-84.290227,30.233588
Archilochus colubris,-73.4564996,45.5995815
Archilochus colubris,-90.7569087,14.4035874
Archilochus colubris,-83.4142285,35.7535748
Archilochus colubris,-70.5575402,43.617084
Archilochus colubris,-76.464886,43.094995
Archilochus colubris,-71.0130179,46.4415758
Archilochus colubris,-97.0620542,29.6017216
Archilochus colubris,-83.3541942,44.6459868
Archilochus colubris,-90.9710007,36.2610016
Archilochus colubris,-80.7136345,36.8343101
Archilochus colubris,-71.6503758,43.9697719
Archilochus colubris,-77.8512722,37.5491552
Archilochus colubris,-84.5358079,42.6933746
Archilochus colubris,-76.6581345,39.886426
Archilochus colubris,-75.4715037,35.5622821
Archilochus colubris,-86.5358734,38.7759005
Archilochus colubris,-66.9349766,44.9218466
Archilochus colubris,-95.8800157,30.361314
Archilochus colubris,-80.3525609,41.0475317
Archilochus colubris,-81.2613335,28.5062219
Archilochus colubris,-81.266706,33.8618989
Archilochus colubris,-71.955983,44.118439
Archilochus colubris,-90.1558685,41.4339755
Archilochus colubris,-86.3245207,12.0721507
Archilochus colubris,-78.7942082,39.5601935
Archilochus colubris,-76.9958889,39.1744386
Archilochus colubris,-78.5708868,44.1792083
Archilochus colubris,-86.9479251,36.0623784
Archilochus colubris,-86.4215469,43.9752752
Archilochus colubris,-76.7015138,42.4803543
Archilochus colubris,-93.902171,32.534707
Archilochus colubris,-77.8542709,45.1637634
Archilochus colubris,-88.6245423,44.3009288
Archilochus colubris,-72.6525798,44.973778
