"scientificName","decimalLatitude","decimalLongitude","eventDate"
"Baeolophus bicolor",35.9814175,-86.5305352,2017-03-09
"Baeolophus bicolor",43.83001,-70.02029,2015-02-03
"Baeolophus bicolor",40.298646,-79.560868,2017-06-12
"Baeolophus bicolor",38.7406985,-75.1581426,2017-03-25
"Baeolophus bicolor",35.155177,-76.638556,2015-07-05
"Baeolophus bicolor",28.6460272,-81.3279676,2013-07-01
"Baeolophus bicolor",43.2032676,-71.5777946,2015-02-12
"Baeolophus bicolor",36.840554,-88.3452997,2015-11-15
"Baeolophus bicolor",39.99756,-79.69252,2015-04-23
"Baeolophus bicolor",42.1436143,-73.742466,2016-07-01
"Baeolophus bicolor",34.8917118,-81.0408399,2015-02-21
"Baeolophus bicolor",41.7851627,-85.3964324,2017-01-10
"Baeolophus bicolor",42.7255702,-84.8567784,2017-08-21
"Baeolophus bicolor",35.7603039,-83.4196883,2014-05-05
"Baeolophus bicolor",41.1490157,-73.5623395,2014-12-08
"Baeolophus bicolor",41.2462325,-85.6184399,2014-02-23
"Baeolophus bicolor",38.1297011,-85.808402,2017-08-08
"Baeolophus bicolor",42.3483635,-76.1646831,2014-02-20
"Baeolophus bicolor",40.9028232,-77.8733817,2015-04-04
"Baeolophus bicolor",41.541894,-85.017671,2016-03-03
"Baeolophus bicolor",29.5790637,-95.0639703,2015-05-09
"Baeolophus bicolor",42.97296,-89.61069,2014-01-26
"Baeolophus bicolor",36.057272,-81.921603,2015-01-10
"Baeolophus bicolor",38.6315976,-76.9821453,2014-05-10
"Baeolophus bicolor",34.7932241,-89.9430084,2017-09-18
"Baeolophus bicolor",29.2913392,-81.3692967,2017-02-26
"Baeolophus bicolor",32.6363392,-85.5903947,2017-10-21
"Baeolophus bicolor",43.3412537,-76.1184204,2017-01-31
"Baeolophus bicolor",32.2065556,-82.5402832,2016-01-16
"Baeolophus bicolor",32.1537062,-97.7887702,2017-03-14
"Baeolophus bicolor",39.3560564,-84.4349286,2015-05-07
"Baeolophus bicolor",43.6063341,-76.1479354,2016-11-05
"Baeolophus bicolor",42.4484039,-71.3962941,2013-05-11
"Baeolophus bicolor",34.5159766,-77.4887824,2017-01-08
"Baeolophus bicolor",36.1732762,-79.7585626,2017-11-01
"Baeolophus bicolor",34.612404,-85.97921,2017-06-28
"Baeolophus bicolor",35.2110541,-79.4209385,2017-12-24
"Baeolophus bicolor",30.606943,-87.095468,2017-03-19
"Baeolophus bicolor",42.30887,-85.691389,2017-05-16
"Baeolophus bicolor",43.719474,-72.31387,2017-10-02
"Baeolophus bicolor",31.8658111,-94.0763417,2015-03-24
"Baeolophus bicolor",43.1322625,-72.5256228,2017-12-18
"Baeolophus bicolor",42.3055626,-89.1557908,2015-04-25
"Baeolophus bicolor",37.5739706,-89.0345764,2014-02-19
"Baeolophus bicolor",41.358002,-82.308781,2015-04-18
"Baeolophus bicolor",40.0809841,-80.7097621,2016-03-26
"Baeolophus bicolor",39.7251118,-78.1207216,2016-01-19
"Baeolophus bicolor",43.913191,-69.822373,2017-07-18
"Baeolophus bicolor",44.3236497,-76.2096262,2016-12-08
"Baeolophus bicolor",44.8338695,-85.7076502,2017-07-27
"Baeolophus bicolor",40.949732,-74.6597139,2017-05-18
"Baeolophus bicolor",42.6538812,-71.0675841,2016-01-19
"Baeolophus bicolor",38.9633568,-76.9559428,2014-02-15
"Baeolophus bicolor",42.085533,-76.03871,2015-05-04
"Baeolophus bicolor",42.7034192,-75.0299799,2015-11-18
"Baeolophus bicolor",38.578258,-78.919492,2017-08-26
"Baeolophus bicolor",29.5606785,-95.5428721,2017-02-19
"Baeolophus bicolor",44.4912055,-68.7740736,2017-03-23
"Baeolophus bicolor",42.5672564,-84.5903258,2014-09-03
"Baeolophus bicolor",41.598765,-83.624962,2017-08-25
"Baeolophus bicolor",42.8118175,-72.0036239,2014-04-04
"Baeolophus bicolor",38.066398,-78.610928,2014-12-07
"Baeolophus bicolor",28.1474391,-82.6826997,2015-06-13
"Baeolophus bicolor",42.803034,-83.057169,2017-05-04
"Baeolophus bicolor",42.0294782,-71.6361413,2017-03-11
"Baeolophus bicolor",45.1374927,-83.7206268,2014-01-15
"Baeolophus bicolor",33.579919,-86.701249,2017-05-10
"Baeolophus bicolor",44.5994973,-69.1998295,2017-09-03
"Baeolophus bicolor",39.871804,-86.0687622,2017-02-20
"Baeolophus bicolor",39.0116453,-84.0269699,2013-01-01
"Baeolophus bicolor",42.255584,-72.5789351,2017-03-07
"Baeolophus bicolor",41.1001031,-75.8183893,2017-03-16
"Baeolophus bicolor",35.30331,-80.9628868,2017-06-16
"Baeolophus bicolor",42.134159,-71.4157945,2015-03-18
"Baeolophus bicolor",29.417847,-81.14678,2017-03-02
"Baeolophus bicolor",43.3081606,-71.3165259,2014-12-16
"Baeolophus bicolor",42.3500525,-85.4000223,2016-04-02
"Baeolophus bicolor",40.1099984,-84.6129656,2016-03-21
"Baeolophus bicolor",34.3750502,-88.2752323,2015-04-01
"Baeolophus bicolor",42.5545609,-83.5870463,2013-10-17
"Baeolophus bicolor",44.2138329,-73.2469654,2014-04-25
"Baeolophus bicolor",41.8515376,-75.5083721,2014-01-01
"Baeolophus bicolor",38.6319852,-89.8970353,2015-02-13
"Baeolophus bicolor",30.5656735,-96.3511812,2015-02-15
"Baeolophus bicolor",42.7308326,-83.4203241,2016-04-16
"Baeolophus bicolor",38.6371541,-82.3137546,2017-03-11
"Baeolophus bicolor",42.0790142,-70.9824273,2016-10-29
"Baeolophus bicolor",38.3303793,-81.5824127,2015-01-18
"Baeolophus bicolor",41.6001684,-72.4095583,2015-08-06
"Baeolophus bicolor",31.551959,-85.181245,2015-05-31
"Baeolophus bicolor",30.48732,-84.3045584,2016-06-15
"Baeolophus bicolor",39.641613,-91.265644,2017-05-20
"Baeolophus bicolor",42.5096379,-72.6911688,2015-01-20
"Baeolophus bicolor",37.312442,-85.7394534,2015-06-13
"Baeolophus bicolor",37.0109626,-84.2562957,2017-03-27
"Baeolophus bicolor",32.332462,-80.8611184,2014-01-24
"Baeolophus bicolor",42.092776,-72.043268,2017-06-24
"Baeolophus bicolor",35.6989306,-81.6660442,2017-04-27
"Baeolophus bicolor",41.3763577,-94.00177,2016-12-08
"Baeolophus bicolor",43.3589948,-73.0600262,2015-01-10
"Baeolophus bicolor",34.0189453,-96.3836789,2017-04-10
"Baeolophus bicolor",29.7661492,-95.568746,2013-08-16
"Baeolophus bicolor",35.7352512,-97.4762244,2016-02-07
"Baeolophus bicolor",40.7234861,-74.597412,2014-03-08
"Baeolophus bicolor",41.284242,-72.387135,2013-12-05
"Baeolophus bicolor",37.2259369,-76.7571564,2017-10-29
"Baeolophus bicolor",30.3107918,-91.0961008,2016-11-21
"Baeolophus bicolor",35.4486445,-94.3805838,2015-04-03
"Baeolophus bicolor",30.5076793,-87.9127264,2016-04-25
"Baeolophus bicolor",43.0320392,-73.3304465,2016-04-24
"Baeolophus bicolor",42.08141,-71.295343,2017-01-01
"Baeolophus bicolor",37.7562895,-89.048911,2017-04-25
"Baeolophus bicolor",33.659352,-96.628216,2015-03-01
"Baeolophus bicolor",44.05284,-70.10679,2015-04-16
"Baeolophus bicolor",44.7455427,-69.6583582,2013-03-13
"Baeolophus bicolor",39.9752949,-76.2648341,2015-02-19
"Baeolophus bicolor",43.3541153,-83.2186031,2013-04-07
"Baeolophus bicolor",43.941056,-76.10931,2016-01-13
"Baeolophus bicolor",30.5253713,-81.7722219,2015-06-02
"Baeolophus bicolor",37.2976361,-76.652019,2015-10-16
"Baeolophus bicolor",41.2635206,-73.8820481,2014-09-29
"Baeolophus bicolor",38.7759005,-86.5358734,2015-12-24
"Baeolophus bicolor",35.715526,-78.692688,2017-01-10
"Baeolophus bicolor",34.2611817,-77.8664857,2016-01-28
"Baeolophus bicolor",28.5919241,-81.5307668,2013-03-16
"Baeolophus bicolor",41.1485649,-73.7056339,2017-10-13
"Baeolophus bicolor",31.13837,-82.63567,2013-06-04
"Baeolophus bicolor",35.987669,-84.908452,2015-04-27
"Baeolophus bicolor",39.60177,-78.3403301,2016-02-15
"Baeolophus bicolor",41.6332146,-70.6389141,2015-02-15
"Baeolophus bicolor",42.9506108,-75.1773212,2014-03-28
"Baeolophus bicolor",35.270377,-84.984459,2016-07-26
"Baeolophus bicolor",35.14187,-92.4101927,2015-03-16
"Baeolophus bicolor",44.509691,-72.995224,2017-02-26
"Baeolophus bicolor",33.5344229,-80.4303503,2015-03-11
"Baeolophus bicolor",39.5879135,-84.8509827,2013-03-12
"Baeolophus bicolor",39.0198089,-94.7510505,2013-02-18
"Baeolophus bicolor",41.76206,-75.9054288,2016-02-15
"Baeolophus bicolor",35.2146129,-82.7473927,2017-03-25
"Baeolophus bicolor",39.4463562,-78.8828163,2016-12-04
"Baeolophus bicolor",43.9209385,-73.0791698,2017-07-17
"Baeolophus bicolor",39.1484818,-84.514621,2017-03-04
"Baeolophus bicolor",40.4996084,-74.5112683,2014-02-05
"Baeolophus bicolor",42.0843082,-75.95502,2014-01-07
"Baeolophus bicolor",32.4412122,-88.8438123,2015-06-24
"Baeolophus bicolor",41.6284775,-81.4059609,2016-02-28
"Baeolophus bicolor",37.8825342,-89.4956669,2016-02-12
"Baeolophus bicolor",37.4181633,-76.5293884,2014-05-24
"Baeolophus bicolor",43.080159,-77.423058,2014-02-08
"Baeolophus bicolor",34.58612,-77.30945,2015-05-18
"Baeolophus bicolor",42.4007384,-83.5417986,2016-07-15
"Baeolophus bicolor",41.9809318,-73.6725998,2016-02-29
"Baeolophus bicolor",33.2368937,-86.7653283,2017-02-21
"Baeolophus bicolor",38.3481788,-76.9595158,2017-05-09
"Baeolophus bicolor",32.5115934,-97.1934365,2014-05-11
"Baeolophus bicolor",35.657929,-80.594266,2017-02-13
"Baeolophus bicolor",42.9992157,-73.9724118,2016-11-20
"Baeolophus bicolor",39.0487523,-76.8012571,2013-09-09
"Baeolophus bicolor",42.4809659,-73.4958735,2015-12-29
"Baeolophus bicolor",44.7406665,-90.841822,2013-05-27
"Baeolophus bicolor",40.7596412,-81.4525402,2014-01-15
"Baeolophus bicolor",41.8115689,-77.289108,2015-05-19
"Baeolophus bicolor",31.7966191,-81.3401985,2015-02-01
"Baeolophus bicolor",39.8151539,-75.7255465,2014-05-11
"Baeolophus bicolor",42.797723,-85.4675388,2016-01-14
"Baeolophus bicolor",42.3817333,-77.215,2016-06-14
"Baeolophus bicolor",38.437282,-77.707335,2017-04-15
"Baeolophus bicolor",40.5918938,-75.920248,2016-08-06
"Baeolophus bicolor",29.8799262,-95.731945,2016-11-09
"Baeolophus bicolor",38.5480312,-94.7966158,2016-02-13
"Baeolophus bicolor",36.8629011,-76.3813305,2016-02-16
"Baeolophus bicolor",42.8394215,-77.6919672,2017-03-24
"Baeolophus bicolor",43.0752164,-77.7823287,2013-05-05
"Baeolophus bicolor",38.3680061,-91.2471597,2014-05-17
"Baeolophus bicolor",41.0453187,-79.5022738,2014-10-26
"Baeolophus bicolor",40.8355591,-75.4472673,2013-08-19
"Baeolophus bicolor",33.204321,-85.887263,2016-05-31
"Baeolophus bicolor",37.2790471,-79.332903,2013-04-14
"Baeolophus bicolor",41.556894,-72.3684883,2017-12-31
"Baeolophus bicolor",33.020179,-94.7373819,2016-04-13
"Baeolophus bicolor",37.064861,-76.310945,2014-01-26
"Baeolophus bicolor",43.7883908,-75.4987824,2015-01-10
"Baeolophus bicolor",41.6998505,-86.2707022,2016-01-12
"Baeolophus bicolor",42.1245511,-76.221393,2013-01-11
"Baeolophus bicolor",42.4555393,-83.9023733,2016-01-02
"Baeolophus bicolor",40.0563269,-74.1329887,2014-03-18
"Baeolophus bicolor",36.0556745,-83.8970317,2016-01-10
"Baeolophus bicolor",37.1135847,-76.441544,2016-05-06
"Baeolophus bicolor",40.799435,-74.747087,2015-01-26
"Baeolophus bicolor",28.5795971,-82.2246631,2017-05-07
"Baeolophus bicolor",30.610573,-85.848589,2017-05-25
"Baeolophus bicolor",43.7813815,-72.2910637,2013-08-10
"Baeolophus bicolor",38.8872431,-77.3643776,2016-04-03
"Baeolophus bicolor",37.8623396,-90.5930954,2017-03-29
"Baeolophus bicolor",43.01599,-76.12866,2016-05-10
"Baeolophus bicolor",37.6730422,-93.7268252,2015-12-15
"Baeolophus bicolor",41.4569159,-90.7485455,2017-01-05
"Baeolophus bicolor",34.7474715,-84.7708482,2015-06-17
"Baeolophus bicolor",43.8534509,-89.0428913,2017-04-07
"Baeolophus bicolor",39.4370998,-84.2195076,2015-01-05
"Baeolophus bicolor",43.1166482,-85.3982735,2017-06-05
"Baeolophus bicolor",43.4505823,-90.7729483,2017-07-21
"Baeolophus bicolor",38.5518615,-92.192679,2016-02-20
"Baeolophus bicolor",42.6512579,-85.2229024,2016-03-03
"Baeolophus bicolor",34.8192098,-86.6774948,2017-02-28
"Baeolophus bicolor",42.6897857,-71.684702,2017-02-11
"Baeolophus bicolor",34.793587,-92.4511,2017-02-10
"Baeolophus bicolor",42.1162567,-80.1297226,2016-09-02
"Baeolophus bicolor",42.0066793,-80.2812678,2017-05-14
"Baeolophus bicolor",43.6433814,-72.4117202,2014-07-21
"Baeolophus bicolor",40.2601223,-75.1198071,2013-09-13
"Baeolophus bicolor",43.2178121,-83.8942623,2017-04-30
"Baeolophus bicolor",35.0789994,-77.0808828,2014-12-27
"Baeolophus bicolor",33.869703,-83.894415,2017-02-19
"Baeolophus bicolor",45.2944751,-85.1394274,2013-02-03
"Baeolophus bicolor",32.9936738,-96.8254908,2013-12-09
"Baeolophus bicolor",44.6604498,-92.853924,2017-01-06
"Baeolophus bicolor",43.777287,-70.220297,2015-01-27
"Baeolophus bicolor",33.9796668,-84.2247775,2015-01-10
"Baeolophus bicolor",36.0722774,-78.5371823,2017-10-03
"Baeolophus bicolor",43.1003228,-73.8689804,2014-04-13
"Baeolophus bicolor",42.7889883,-77.4303086,2016-02-13
"Baeolophus bicolor",40.2441448,-74.5836899,2016-02-13
"Baeolophus bicolor",30.4492286,-88.5483027,2013-05-05
"Baeolophus bicolor",29.085104,-82.266366,2017-08-19
"Baeolophus bicolor",35.0820592,-85.5874014,2014-05-04
"Baeolophus bicolor",34.5482516,-83.3176586,2013-12-16
"Baeolophus bicolor",31.4183,-93.67743,2014-02-21
"Baeolophus bicolor",38.338191,-77.632377,2017-12-31
"Baeolophus bicolor",41.0139001,-73.8196024,2016-10-19
"Baeolophus bicolor",35.916742,-78.8984254,2015-01-05
"Baeolophus bicolor",42.128799,-71.299393,2014-03-13
"Baeolophus bicolor",40.6345709,-79.5809698,2014-01-25
"Baeolophus bicolor",36.2216481,-86.2942218,2015-01-21
"Baeolophus bicolor",43.1946285,-70.593373,2013-05-10
"Baeolophus bicolor",40.2606612,-75.9078378,2014-04-17
"Baeolophus bicolor",41.0220669,-73.6348352,2017-05-19
"Baeolophus bicolor",39.1932664,-76.5479922,2014-03-18
"Baeolophus bicolor",32.4162935,-80.468502,2017-08-07
"Baeolophus bicolor",43.7789027,-89.6463776,2013-02-26
"Baeolophus bicolor",44.812062,-85.574265,2017-04-16
"Baeolophus bicolor",39.338044,-77.352258,2017-02-21
"Baeolophus bicolor",36.54201,-82.480421,2016-11-24
"Baeolophus bicolor",42.6258677,-70.7902819,2017-12-26
"Baeolophus bicolor",40.5190518,-80.4821062,2015-02-20
"Baeolophus bicolor",42.6485108,-89.1499376,2016-02-28
"Baeolophus bicolor",34.7679881,-86.7813532,2016-04-18
"Baeolophus bicolor",39.9260252,-75.5056322,2016-12-26
"Baeolophus bicolor",39.1190071,-95.5987358,2015-04-07
"Baeolophus bicolor",40.2574634,-76.7479455,2013-04-07
"Baeolophus bicolor",28.5287339,-80.8282614,2016-09-19
"Baeolophus bicolor",42.453125,-76.400063,2015-08-08
"Baeolophus bicolor",36.0909257,-94.1415066,2013-12-08
"Baeolophus bicolor",42.2647651,-72.3626518,2015-06-14
"Baeolophus bicolor",43.3581825,-89.768343,2014-10-21
"Baeolophus bicolor",31.4974323,-92.4068789,2016-04-20
"Baeolophus bicolor",32.5390577,-94.7941697,2016-10-18
"Baeolophus bicolor",34.113999,-84.714923,2016-01-13
"Baeolophus bicolor",40.5556939,-74.5895888,2015-03-23
"Baeolophus bicolor",40.297315,-78.985075,2017-05-26
"Baeolophus bicolor",33.65541,-81.684366,2017-06-23
"Baeolophus bicolor",32.5832719,-85.5152342,2017-03-08
"Baeolophus bicolor",39.355419,-77.517251,2016-11-25
"Baeolophus bicolor",40.8152383,-72.9672861,2013-04-13
"Baeolophus bicolor",44.3945298,-83.9711414,2015-01-03
"Baeolophus bicolor",36.1516069,-96.0987532,2015-01-31
"Baeolophus bicolor",35.1526746,-82.737667,2017-09-19
"Baeolophus bicolor",39.1513517,-76.8423191,2014-06-27
"Baeolophus bicolor",42.354278,-84.420441,2017-07-15
"Baeolophus bicolor",32.0141639,-80.9662644,2015-04-27
"Baeolophus bicolor",38.7597223,-90.3045166,2017-03-05
"Baeolophus bicolor",44.4218427,-69.0090108,2013-01-02
"Baeolophus bicolor",37.9489693,-78.8280416,2017-05-12
"Baeolophus bicolor",42.882348,-78.9487302,2017-03-08
"Baeolophus bicolor",36.15007,-86.30602,2016-01-20
"Baeolophus bicolor",43.0734788,-76.7648262,2015-02-08
"Baeolophus bicolor",42.8606128,-84.8481878,2017-02-19
"Baeolophus bicolor",39.8358933,-86.1934948,2017-10-28
"Baeolophus bicolor",30.5418178,-84.1946811,2016-03-12
"Baeolophus bicolor",36.6079548,-81.4310431,2017-03-25
"Baeolophus bicolor",45.1217486,-74.3979335,2017-04-05
"Baeolophus bicolor",43.8477864,-84.8204318,2014-04-18
"Baeolophus bicolor",42.8175312,-71.6904395,2017-02-12
"Baeolophus bicolor",43.3008214,-71.7196083,2015-08-28
"Baeolophus bicolor",41.4021192,-74.3359399,2017-02-09
"Baeolophus bicolor",39.3754346,-84.5040545,2014-01-02
"Baeolophus bicolor",43.42891,-75.9036183,2016-12-09
"Baeolophus bicolor",31.5940358,-94.8380184,2014-04-28
"Baeolophus bicolor",28.5308337,-82.5217062,2016-12-19
"Baeolophus bicolor",42.0539713,-78.2624474,2016-07-23
"Baeolophus bicolor",36.0463318,-80.2782154,2014-04-07
"Baeolophus bicolor",38.370564,-90.7782269,2016-06-26
"Baeolophus bicolor",42.526616,-76.6612311,2015-02-06
"Baeolophus bicolor",38.3446492,-86.2537506,2017-07-21
"Baeolophus bicolor",43.041063,-70.769091,2013-04-22
"Baeolophus bicolor",40.5422107,-74.8663116,2017-02-26
"Baeolophus bicolor",42.9485699,-71.5777302,2013-11-03
"Baeolophus bicolor",42.8387,-78.5489,2017-01-22
"Baeolophus bicolor",40.9429718,-80.5954369,2017-02-13
"Baeolophus bicolor",28.5513541,-82.6295471,2016-02-17
"Baeolophus bicolor",40.7887315,-72.8391784,2016-01-31
"Baeolophus bicolor",32.56632,-80.29722,2013-01-07
"Baeolophus bicolor",42.7721877,-84.3010998,2013-11-10
"Baeolophus bicolor",33.0709575,-96.4926007,2015-02-13
"Baeolophus bicolor",38.5546536,-91.027854,2017-05-05
"Baeolophus bicolor",39.194388,-76.9112,2017-06-19
"Baeolophus bicolor",41.198532,-73.8693881,2017-01-07
"Baeolophus bicolor",29.0200935,-81.2758791,2017-04-17
"Baeolophus bicolor",37.9994769,-79.0412812,2017-11-02
"Baeolophus bicolor",37.544713,-77.590068,2017-03-20
"Baeolophus bicolor",38.3194039,-80.0810039,2014-06-04
"Baeolophus bicolor",40.7286344,-89.5994852,2017-03-17
"Baeolophus bicolor",34.8533795,-87.5258851,2013-01-10
"Baeolophus bicolor",38.868073,-95.036758,2017-04-23
"Baeolophus bicolor",40.8050003,-77.9209976,2013-01-23
"Baeolophus bicolor",41.295781,-72.328498,2015-06-10
"Baeolophus bicolor",41.8179285,-71.5854549,2013-04-09
"Baeolophus bicolor",40.3911752,-75.2204275,2015-11-07
"Baeolophus bicolor",39.74634,-76.745767,2017-08-23
"Baeolophus bicolor",42.1984208,-84.353089,2014-02-15
"Baeolophus bicolor",42.2823136,-83.4532696,2015-09-15
"Baeolophus bicolor",40.9758522,-81.2406752,2015-01-24
"Baeolophus bicolor",30.2870641,-95.4742427,2017-02-18
"Baeolophus bicolor",39.14978,-78.39043,2013-06-08
"Baeolophus bicolor",43.04346,-88.38434,2016-03-31
"Baeolophus bicolor",42.191899,-79.2773223,2015-05-04
"Baeolophus bicolor",38.036884,-87.622474,2016-02-06
"Baeolophus bicolor",39.4750637,-86.0682283,2017-05-03
"Baeolophus bicolor",40.3364336,-75.9839116,2016-02-13
"Baeolophus bicolor",40.6898544,-82.3989412,2013-12-17
"Baeolophus bicolor",41.16346,-77.16077,2016-04-25
"Baeolophus bicolor",39.5787917,-84.0131003,2016-01-22
"Baeolophus bicolor",40.3962319,-82.4785884,2015-05-03
"Baeolophus bicolor",42.9745136,-76.3974996,2015-01-01
"Baeolophus bicolor",35.290867,-82.7386004,2017-06-06
"Baeolophus bicolor",41.6363339,-71.0545036,2017-04-17
"Baeolophus bicolor",42.4626235,-88.104381,2017-01-21
"Baeolophus bicolor",42.5537284,-71.8889737,2017-04-06
"Baeolophus bicolor",43.2500968,-75.9926683,2017-04-05
"Baeolophus bicolor",43.6503297,-72.0110317,2014-02-16
"Baeolophus bicolor",32.8058079,-80.0990868,2015-03-07
"Baeolophus bicolor",34.551124,-87.187954,2017-02-12
"Baeolophus bicolor",40.223435,-75.196919,2017-08-20
"Baeolophus bicolor",41.7037501,-70.0442979,2017-10-06
"Baeolophus bicolor",32.969409,-97.10277,2017-03-07
"Baeolophus bicolor",34.4673647,-84.4410548,2015-04-06
"Baeolophus bicolor",42.8175031,-75.5474854,2014-02-09
"Baeolophus bicolor",42.262566,-76.801531,2016-04-10
"Baeolophus bicolor",40.0620254,-75.3877518,2015-02-14
"Baeolophus bicolor",44.7711767,-85.6535447,2015-09-03
"Baeolophus bicolor",39.001237,-76.822105,2016-12-07
"Baeolophus bicolor",44.300203,-86.2932301,2015-05-14
"Baeolophus bicolor",39.4404053,-82.5738162,2016-11-23
"Baeolophus bicolor",38.7124213,-75.1098561,2013-04-08
"Baeolophus bicolor",43.494111,-91.29713,2017-01-07
"Baeolophus bicolor",30.1969024,-85.6965458,2016-10-17
"Baeolophus bicolor",37.6317811,-77.4440939,2015-12-01
"Baeolophus bicolor",41.2682388,-76.8782258,2015-04-25
"Baeolophus bicolor",39.6380669,-91.4417195,2017-04-20
"Baeolophus bicolor",39.945924,-75.822948,2017-08-03
"Baeolophus bicolor",40.8846146,-75.2122052,2015-06-05
"Baeolophus bicolor",39.8017208,-74.6520996,2017-02-18
"Baeolophus bicolor",42.96589,-73.7828351,2017-06-25
"Baeolophus bicolor",42.3465556,-85.6558728,2017-03-01
"Baeolophus bicolor",44.5696203,-72.5873566,2017-12-22
"Baeolophus bicolor",39.5534106,-75.1808944,2015-12-30
"Baeolophus bicolor",41.0344589,-80.775218,2016-06-05
"Baeolophus bicolor",41.1459414,-80.0961041,2013-10-14
"Baeolophus bicolor",40.159803,-74.132809,2017-11-05
"Baeolophus bicolor",40.755483,-75.193939,2016-04-07
"Baeolophus bicolor",34.1174361,-83.8582027,2013-08-30
"Baeolophus bicolor",41.811799,-71.702922,2016-06-20
"Baeolophus bicolor",39.0110102,-75.4837319,2017-08-24
"Baeolophus bicolor",37.6522911,-90.4903653,2016-04-27
"Baeolophus bicolor",42.0491293,-71.5600517,2015-08-26
"Baeolophus bicolor",38.4797172,-76.3193264,2017-09-29
"Baeolophus bicolor",43.2957616,-70.9770441,2017-10-28
"Baeolophus bicolor",42.4699299,-83.7182297,2014-11-10
"Baeolophus bicolor",35.8866304,-80.566121,2016-02-14
"Baeolophus bicolor",44.2299947,-85.4426694,2015-04-23
"Baeolophus bicolor",35.573068,-78.545103,2014-01-11
"Baeolophus bicolor",38.2177866,-77.1740882,2017-04-22
"Baeolophus bicolor",35.1437328,-82.8794718,2013-03-28
"Baeolophus bicolor",37.2946335,-93.430826,2013-04-17
"Baeolophus bicolor",38.3100463,-86.1782598,2017-05-10
"Baeolophus bicolor",40.9553192,-74.0953749,2015-11-05
"Baeolophus bicolor",44.1671924,-73.2584037,2015-02-28
"Baeolophus bicolor",39.09214,-87.1475,2014-12-23
"Baeolophus bicolor",42.9165364,-78.4935379,2015-04-29
"Baeolophus bicolor",30.299912,-83.318395,2017-06-04
"Baeolophus bicolor",35.253029,-82.324318,2013-05-26
"Baeolophus bicolor",41.1864057,-81.6018963,2015-02-13
"Baeolophus bicolor",38.0585332,-87.5170469,2017-12-13
"Baeolophus bicolor",31.3140299,-92.7267337,2017-02-18
"Baeolophus bicolor",36.6489935,-83.3767462,2015-07-28
"Baeolophus bicolor",41.6035058,-72.0576096,2015-02-23
"Baeolophus bicolor",39.9878454,-77.0423126,2016-02-10
"Baeolophus bicolor",42.1847922,-71.7836487,2015-01-13
"Baeolophus bicolor",39.3721027,-94.1228503,2015-04-18
"Baeolophus bicolor",38.2969885,-77.4459529,2014-01-03
"Baeolophus bicolor",37.6163889,-80.9163889,2016-12-21
"Baeolophus bicolor",40.1153256,-80.1088272,2013-03-06
"Baeolophus bicolor",41.3950764,-72.9091691,2016-02-14
"Baeolophus bicolor",40.1536213,-75.0144768,2016-06-19
"Baeolophus bicolor",32.6203043,-93.7295117,2017-12-24
"Baeolophus bicolor",36.8884166,-76.1620653,2017-05-20
"Baeolophus bicolor",44.6240602,-68.4364772,2016-06-23
"Baeolophus bicolor",40.642473,-85.685309,2017-07-05
"Baeolophus bicolor",40.553321,-75.332266,2017-02-18
"Baeolophus bicolor",40.552576,-91.400737,2016-03-11
"Baeolophus bicolor",42.6132146,-83.4978104,2015-02-26
"Baeolophus bicolor",34.1469501,-82.0237917,2015-02-28
"Baeolophus bicolor",36.22393,-93.134773,2016-05-14
"Baeolophus bicolor",35.9883702,-86.4070402,2015-11-02
"Baeolophus bicolor",34.4831418,-80.5024481,2017-12-15
"Baeolophus bicolor",41.2621948,-72.8032851,2017-03-30
"Baeolophus bicolor",38.3968033,-77.0540714,2013-05-02
"Baeolophus bicolor",38.982681,-77.4006075,2014-05-11
"Baeolophus bicolor",33.3189817,-84.1385365,2016-02-15
"Baeolophus bicolor",28.5595646,-81.5780917,2014-09-14
"Baeolophus bicolor",44.8121726,-86.0675643,2017-01-22
"Baeolophus bicolor",35.4887755,-97.3904228,2014-12-08
"Baeolophus bicolor",38.6961199,-92.02694,2015-04-20
"Baeolophus bicolor",33.7588483,-83.7863731,2017-02-17
"Baeolophus bicolor",41.329511,-72.5129748,2017-05-17
"Baeolophus bicolor",33.140944,-81.919642,2017-06-03
"Baeolophus bicolor",45.064653,-74.411154,2017-06-28
"Baeolophus bicolor",42.6919701,-73.8786417,2015-04-03
"Baeolophus bicolor",41.7116235,-76.4501318,2016-05-05
"Baeolophus bicolor",41.1565566,-74.0795445,2014-04-04
"Baeolophus bicolor",33.169765,-83.617149,2015-05-11
"Baeolophus bicolor",39.3349447,-74.5757425,2016-01-20
"Baeolophus bicolor",34.3825209,-77.6857771,2014-02-16
"Baeolophus bicolor",38.5805496,-92.2557507,2015-04-23
"Baeolophus bicolor",42.0075867,-76.071646,2013-01-05
"Baeolophus bicolor",34.8361386,-77.4520898,2016-02-03
"Baeolophus bicolor",33.26851,-81.9425,2015-06-22
"Baeolophus bicolor",43.887996,-73.3131409,2014-11-29
"Baeolophus bicolor",39.644131,-76.771909,2014-05-10
"Baeolophus bicolor",43.5244994,-76.3722324,2017-01-09
"Baeolophus bicolor",40.5933955,-75.147185,2014-11-13
"Baeolophus bicolor",38.622489,-76.023578,2016-06-02
"Baeolophus bicolor",40.9075594,-72.8885669,2014-01-03
"Baeolophus bicolor",43.8466988,-72.1320038,2017-04-17
