scientificName,decimalLongitude,decimalLatitude
Baeolophus bicolor,-71.138565,42.431026
Baeolophus bicolor,-71.447812,43.1244304
Baeolophus bicolor,-72.5466728,42.0520332
Baeolophus bicolor,-76.1725098,38.5789323
Baeolophus bicolor,-89.5258126,34.350549
Baeolophus bicolor,-96.6042423,30.9036424
Baeolophus bicolor,-75.418439,40.141743
Baeolophus bicolor,-70.1705307,41.6840162
Baeolophus bicolor,-93.42348,35.15598
Baeolophus bicolor,-80.0909275,35.2603775
Baeolophus bicolor,-82.562278,29.828674
Baeolophus bicolor,-91.8887043,44.9347901
Baeolophus bicolor,-87.5849497,37.79912
Baeolophus bicolor,-79.160791,41.173245
Baeolophus bicolor,-94.7648571,32.810418
Baeolophus bicolor,-79.5475763,39.9012674
Baeolophus bicolor,-73.2320631,41.1438084
Baeolophus bicolor,-80.0297892,32.6737538
Baeolophus bicolor,-87.4870649,30.3149397
Baeolophus bicolor,-74.529758,41.5183346
Baeolophus bicolor,-77.0540714,38.3968033
Baeolophus bicolor,-87.1475,39.09214
Baeolophus bicolor,-72.5789351,42.255584
Baeolophus bicolor,-77.8280711,42.9201664
Baeolophus bicolor,-95.68805,39.064581
Baeolophus bicolor,-74.5003939,40.5460589
Baeolophus bicolor,-86.455829,30.521833
Baeolophus bicolor,-80.0299609,39.3131961
Baeolophus bicolor,-81.4525402,40.7596412
Baeolophus bicolor,-77.4707794,37.1555795
Baeolophus bicolor,-80.884173,33.562265
Baeolophus bicolor,-85.2210261,42.5770114
Baeolophus bicolor,-83.8597406,42.3640651
Baeolophus bicolor,-82.6190543,35.5650132
Baeolophus bicolor,-75.3877518,40.0620254
Baeolophus bicolor,-79.2409194,35.6652461
Baeolophus bicolor,-71.7841721,42.3182089
Baeolophus bicolor,-68.4364772,44.6240602
Baeolophus bicolor,-87.555,36.177498
Baeolophus bicolor,-87.187954,34.551124
Baeolophus bicolor,-77.7553618,38.3415847
Baeolophus bicolor,-91.739567,35.284867
Baeolophus bicolor,-85.0430578,30.4400695
Baeolophus bicolor,-73.247695,44.356076
Baeolophus bicolor,-72.9625547,44.2724078
Baeolophus bicolor,-75.4130501,40.3226527
Baeolophus bicolor,-86.4070402,35.9883702
Baeolophus bicolor,-82.9798,35.22646
Baeolophus bicolor,-73.848675,40.9585
Baeolophus bicolor,-72.2557604,41.3040622
Baeolophus bicolor,-93.2374302,38.4646108
Baeolophus bicolor,-83.678956,33.9398709
Baeolophus bicolor,-85.465586,35.086897
Baeolophus bicolor,-81.2624691,35.7925515
Baeolophus bicolor,-82.4606752,42.9513969
Baeolophus bicolor,-76.4511779,42.480385
Baeolophus bicolor,-74.5488077,39.9428977
Baeolophus bicolor,-75.5978744,40.5331519
Baeolophus bicolor,-72.2477417,42.0039684
Baeolophus bicolor,-76.966095,39.1407123
Baeolophus bicolor,-94.5409584,37.0111889
Baeolophus bicolor,-71.1691761,42.5689167
Baeolophus bicolor,-85.51126,33.354638
Baeolophus bicolor,-86.2999566,35.2865507
Baeolophus bicolor,-70.8218864,41.337606
Baeolophus bicolor,-81.698442,34.175489
Baeolophus bicolor,-72.0656815,43.7948265
Baeolophus bicolor,-77.6857771,34.3825209
Baeolophus bicolor,-76.528464,43.284489
Baeolophus bicolor,-90.4332572,38.5907837
Baeolophus bicolor,-83.3815507,34.0053916
Baeolophus bicolor,-86.75028,34.56036
Baeolophus bicolor,-84.333556,36.840179
Baeolophus bicolor,-90.2270973,43.4653013
Baeolophus bicolor,-70.8346242,42.2599931
Baeolophus bicolor,-82.3976192,35.2866525
Baeolophus bicolor,-78.7671983,41.102774
Baeolophus bicolor,-91.3922381,45.1849104
Baeolophus bicolor,-84.9277971,43.5974235
Baeolophus bicolor,-74.5011715,40.9330012
Baeolophus bicolor,-80.9433973,41.7095838
Baeolophus bicolor,-73.641614,43.412117
Baeolophus bicolor,-75.6699932,40.8641636
Baeolophus bicolor,-79.7186798,40.3486946
Baeolophus bicolor,-96.8379807,29.8811182
Baeolophus bicolor,-74.2128021,41.930197
Baeolophus bicolor,-77.4459529,38.2969885
Baeolophus bicolor,-79.0466684,37.4818908
Baeolophus bicolor,-84.374336,31.018122
Baeolophus bicolor,-86.7570794,36.1698054
Baeolophus bicolor,-77.3205543,42.3437961
Baeolophus bicolor,-94.0790176,36.9271156
Baeolophus bicolor,-73.7753336,41.6293956
Baeolophus bicolor,-74.117648,40.7979185
Baeolophus bicolor,-78.1044245,38.5756822
Baeolophus bicolor,-91.52494,41.721284
Baeolophus bicolor,-74.5484966,41.5857896
Baeolophus bicolor,-84.2001953,39.9300652
Baeolophus bicolor,-93.4370309,36.591601
Baeolophus bicolor,-76.2006998,40.7162979
Baeolophus bicolor,-70.930481,41.7610687
Baeolophus bicolor,-83.307908,42.300089
Baeolophus bicolor,-82.459295,37.1433325
Baeolophus bicolor,-73.6696145,41.6331264
Baeolophus bicolor,-90.9807765,40.5886919
Baeolophus bicolor,-74.5039129,40.452307
Baeolophus bicolor,-71.070451,42.233633
Baeolophus bicolor,-89.783116,41.025682
Baeolophus bicolor,-80.05533,40.3533
Baeolophus bicolor,-69.4048546,44.9207384
Baeolophus bicolor,-73.8786417,42.6919701
Baeolophus bicolor,-76.023578,38.622489
Baeolophus bicolor,-74.3979335,45.1217486
Baeolophus bicolor,-77.477457,43.2111242
Baeolophus bicolor,-73.533186,43.869242
Baeolophus bicolor,-85.5229855,43.1619298
Baeolophus bicolor,-89.9767184,30.4952228
Baeolophus bicolor,-86.419355,39.709997
Baeolophus bicolor,-74.3359399,41.4021192
Baeolophus bicolor,-80.882898,38.2400909
Baeolophus bicolor,-80.4096812,39.0903455
Baeolophus bicolor,-82.192289,28.035474
Baeolophus bicolor,-76.2255666,44.184087
Baeolophus bicolor,-84.71004,44.413919
Baeolophus bicolor,-89.9403477,38.8228585
Baeolophus bicolor,-70.9824273,42.0790142
Baeolophus bicolor,-73.9644865,40.7544571
Baeolophus bicolor,-96.1913967,32.9232248
Baeolophus bicolor,-74.4082102,42.1649361
Baeolophus bicolor,-73.0455402,42.2454718
Baeolophus bicolor,-72.780202,41.450693
Baeolophus bicolor,-78.9725067,38.3795089
Baeolophus bicolor,-80.8621528,35.4972138
Baeolophus bicolor,-84.8052263,35.6614456
Baeolophus bicolor,-84.536444,34.1589605
Baeolophus bicolor,-85.3071737,43.5720537
Baeolophus bicolor,-79.1537368,33.3970702
Baeolophus bicolor,-75.2558005,40.20378
Baeolophus bicolor,-93.24788,35.22069
Baeolophus bicolor,-77.7040833,39.6510073
Baeolophus bicolor,-75.0831964,40.6057925
Baeolophus bicolor,-86.0211253,36.9412143
Baeolophus bicolor,-77.5597,39.4966231
Baeolophus bicolor,-72.0108452,45.5630311
Baeolophus bicolor,-72.4563889,42.1119444
Baeolophus bicolor,-71.1649543,44.8035296
Baeolophus bicolor,-83.754179,33.3407
Baeolophus bicolor,-82.8836417,30.9550209
Baeolophus bicolor,-86.6729879,38.5653478
Baeolophus bicolor,-95.61761,37.04885
Baeolophus bicolor,-87.7415586,35.7038335
Baeolophus bicolor,-72.9464722,42.421429
Baeolophus bicolor,-96.4149964,33.6817423
Baeolophus bicolor,-80.1380884,41.6344928
Baeolophus bicolor,-78.7023211,39.881157
Baeolophus bicolor,-73.9819336,41.4576516
Baeolophus bicolor,-78.706154,38.129771
Baeolophus bicolor,-97.7805707,31.813298
Baeolophus bicolor,-81.66751,38.46508
Baeolophus bicolor,-74.6265717,41.126442
Baeolophus bicolor,-89.4782782,42.9329728
Baeolophus bicolor,-95.9776689,41.0492693
Baeolophus bicolor,-97.5051151,29.8532784
Baeolophus bicolor,-81.9587266,38.4421674
Baeolophus bicolor,-75.74462,40.648059
Baeolophus bicolor,-88.2365549,41.3858693
Baeolophus bicolor,-70.967051,41.905639
Baeolophus bicolor,-79.0779661,33.4929896
Baeolophus bicolor,-72.5427246,43.2419515
Baeolophus bicolor,-78.4234314,41.0212826
Baeolophus bicolor,-73.127203,42.0569169
Baeolophus bicolor,-79.105109,36.250552
Baeolophus bicolor,-77.2865868,42.5299011
Baeolophus bicolor,-80.5451059,39.1904558
Baeolophus bicolor,-84.0735841,39.4440148
Baeolophus bicolor,-80.2812678,42.0066793
Baeolophus bicolor,-91.8465614,44.9901769
Baeolophus bicolor,-82.7579337,40.3354102
Baeolophus bicolor,-72.7548575,41.8509416
Baeolophus bicolor,-89.8917359,38.7034574
Baeolophus bicolor,-91.1759094,35.7181005
Baeolophus bicolor,-81.5547095,40.4739521
Baeolophus bicolor,-76.135165,42.61852
Baeolophus bicolor,-73.420432,41.991688
Baeolophus bicolor,-85.9834564,32.8004422
Baeolophus bicolor,-95.239341,30.027802
Baeolophus bicolor,-96.7647243,32.8006406
Baeolophus bicolor,-83.7951225,40.7622994
Baeolophus bicolor,-86.9787088,40.4704124
Baeolophus bicolor,-83.266768,30.245961
Baeolophus bicolor,-87.2862643,36.4740479
Baeolophus bicolor,-77.95333,39.86049
Baeolophus bicolor,-87.0659781,35.9784461
Baeolophus bicolor,-71.920041,42.187027
Baeolophus bicolor,-86.4677931,33.7693675
Baeolophus bicolor,-82.393899,43.0021677
Baeolophus bicolor,-89.641571,43.1204073
Baeolophus bicolor,-71.6361413,42.0294782
Baeolophus bicolor,-78.8984254,35.916742
Baeolophus bicolor,-86.3962805,41.9239615
Baeolophus bicolor,-81.5949467,29.5773558
Baeolophus bicolor,-73.2469654,44.2138329
Baeolophus bicolor,-96.3836789,34.0189453
Baeolophus bicolor,-80.0154608,39.267561
Baeolophus bicolor,-75.2105141,39.9456738
Baeolophus bicolor,-90.2021742,29.9280679
Baeolophus bicolor,-73.4791964,41.3921262
Baeolophus bicolor,-84.3385085,39.1022783
Baeolophus bicolor,-71.3537979,42.0686652
Baeolophus bicolor,-82.7768701,36.1717547
Baeolophus bicolor,-78.9482299,33.9522283
Baeolophus bicolor,-79.2297935,42.1254742
Baeolophus bicolor,-70.4764581,43.7684215
Baeolophus bicolor,-91.481414,44.0242464
Baeolophus bicolor,-81.1091959,35.4162996
Baeolophus bicolor,-73.2575261,44.5085148
Baeolophus bicolor,-96.9458019,34.448868
Baeolophus bicolor,-76.8057632,43.0199606
Baeolophus bicolor,-91.0706869,43.8443136
Baeolophus bicolor,-72.2104098,43.8084603
Baeolophus bicolor,-75.8023274,39.6192018
Baeolophus bicolor,-71.569534,41.478495
Baeolophus bicolor,-75.1773212,42.9506108
Baeolophus bicolor,-69.1998295,44.5994973
Baeolophus bicolor,-81.3401985,31.7966191
Baeolophus bicolor,-81.6368508,39.2213746
Baeolophus bicolor,-73.6172028,40.6747944
Baeolophus bicolor,-84.4091177,33.7329057
Baeolophus bicolor,-72.1078634,41.9257256
Baeolophus bicolor,-76.0962181,39.1958487
Baeolophus bicolor,-84.476497,36.564831
Baeolophus bicolor,-71.1133218,42.5266773
Baeolophus bicolor,-74.8464203,40.6056121
Baeolophus bicolor,-84.3911576,39.3036068
Baeolophus bicolor,-89.7136098,37.3041871
Baeolophus bicolor,-85.4519444,42.6744444
Baeolophus bicolor,-79.459271,40.13001
Baeolophus bicolor,-78.279704,40.581047
Baeolophus bicolor,-81.2712141,28.7878394
Baeolophus bicolor,-74.6256208,41.2304841
Baeolophus bicolor,-81.576828,33.546005
Baeolophus bicolor,-75.8058,40.16705
Baeolophus bicolor,-94.3863183,39.4350329
Baeolophus bicolor,-87.69458,31.40592
Baeolophus bicolor,-97.714042,32.46056
Baeolophus bicolor,-80.0384903,33.1034776
Baeolophus bicolor,-74.5015392,40.2156728
Baeolophus bicolor,-83.1093499,33.8974267
Baeolophus bicolor,-77.1403313,38.9764258
Baeolophus bicolor,-83.9869595,35.7584234
Baeolophus bicolor,-84.1961288,39.0664475
Baeolophus bicolor,-79.895518,40.436861
Baeolophus bicolor,-95.1956105,29.5308328
Baeolophus bicolor,-73.9156723,42.1320689
Baeolophus bicolor,-75.7972565,40.6131452
Baeolophus bicolor,-81.177108,40.965375
Baeolophus bicolor,-73.1288409,44.4861826
Baeolophus bicolor,-80.8826633,41.3874779
Baeolophus bicolor,-94.8683167,32.3637233
Baeolophus bicolor,-97.5858805,32.8906001
Baeolophus bicolor,-72.1793587,43.3289014
Baeolophus bicolor,-79.7631372,33.0746784
Baeolophus bicolor,-97.078409,33.076202
Baeolophus bicolor,-82.872693,40.016189
Baeolophus bicolor,-75.0682148,42.4535841
Baeolophus bicolor,-90.384612,38.379348
Baeolophus bicolor,-80.7770741,33.9595885
Baeolophus bicolor,-84.5179725,44.6657991
Baeolophus bicolor,-76.59555,40.15389
Baeolophus bicolor,-76.8269634,39.4518771
Baeolophus bicolor,-69.9823952,44.500098
Baeolophus bicolor,-87.36084,38.452778
Baeolophus bicolor,-95.030645,29.341027
Baeolophus bicolor,-81.089233,34.217352
Baeolophus bicolor,-84.400601,41.8924107
Baeolophus bicolor,-88.260979,32.65183
Baeolophus bicolor,-73.33147,42.4092
Baeolophus bicolor,-73.8139887,41.230772
Baeolophus bicolor,-84.213482,34.056969
Baeolophus bicolor,-78.2977903,34.4617019
Baeolophus bicolor,-74.8509264,42.8352864
Baeolophus bicolor,-76.4776647,42.4340959
Baeolophus bicolor,-82.63567,31.13837
Baeolophus bicolor,-72.9201731,41.7906888
Baeolophus bicolor,-89.6386528,37.5032393
Baeolophus bicolor,-90.9723973,30.4099441
Baeolophus bicolor,-77.1336365,38.4408389
Baeolophus bicolor,-82.073477,40.731972
Baeolophus bicolor,-85.769273,35.995133
Baeolophus bicolor,-81.3039029,41.4574023
Baeolophus bicolor,-77.8897539,36.8624225
Baeolophus bicolor,-76.6238946,40.2515222
Baeolophus bicolor,-85.9451751,32.5743924
Baeolophus bicolor,-74.79141,40.62412
Baeolophus bicolor,-80.402857,36.245092
Baeolophus bicolor,-76.2653089,36.9425441
Baeolophus bicolor,-85.3081512,35.5045616
Baeolophus bicolor,-76.745767,39.74634
Baeolophus bicolor,-84.331339,43.5460548
Baeolophus bicolor,-75.6984555,40.2543057
Baeolophus bicolor,-80.64017,32.43824
Baeolophus bicolor,-84.372116,33.952656
Baeolophus bicolor,-95.80056,32.51124
Baeolophus bicolor,-71.8694955,41.4482634
Baeolophus bicolor,-82.7587424,34.1068019
Baeolophus bicolor,-77.5307214,39.7055254
Baeolophus bicolor,-83.1688333,30.5796833
Baeolophus bicolor,-89.5994852,40.7286344
Baeolophus bicolor,-83.4583336,39.1906471
Baeolophus bicolor,-75.9839116,40.3364336
Baeolophus bicolor,-70.7339086,42.0448848
Baeolophus bicolor,-88.3452997,36.840554
Baeolophus bicolor,-85.250473,36.9509207
Baeolophus bicolor,-82.592764,29.874736
Baeolophus bicolor,-79.6949315,41.376567
Baeolophus bicolor,-77.039127,37.567356
Baeolophus bicolor,-76.8782258,41.2682388
Baeolophus bicolor,-84.8838043,32.514394
Baeolophus bicolor,-69.8810291,44.5398347
Baeolophus bicolor,-81.331786,34.158367
Baeolophus bicolor,-81.0663986,36.6686209
Baeolophus bicolor,-82.1098959,40.4353412
Baeolophus bicolor,-78.9567098,33.7181538
Baeolophus bicolor,-73.196936,45.541283
Baeolophus bicolor,-74.9239683,40.5990302
Baeolophus bicolor,-87.4347539,34.2820879
Baeolophus bicolor,-79.1957971,39.502015
Baeolophus bicolor,-85.9413172,41.6477355
Baeolophus bicolor,-74.4297981,40.4941878
Baeolophus bicolor,-88.463948,33.520833
Baeolophus bicolor,-96.7747254,33.7212538
Baeolophus bicolor,-77.2645283,42.8006436
Baeolophus bicolor,-89.2477081,37.6651527
Baeolophus bicolor,-82.7098846,36.8896437
Baeolophus bicolor,-95.4675147,30.3360468
Baeolophus bicolor,-81.8564755,34.9355919
Baeolophus bicolor,-85.5002631,43.0829666
Baeolophus bicolor,-81.2258345,34.0207149
Baeolophus bicolor,-84.243148,43.62179
Baeolophus bicolor,-93.7295117,32.6203043
Baeolophus bicolor,-73.49949,41.1391281
Baeolophus bicolor,-76.5585237,38.5854451
Baeolophus bicolor,-81.2476945,28.2883211
Baeolophus bicolor,-85.0537764,33.1098526
Baeolophus bicolor,-82.0136261,41.505492
Baeolophus bicolor,-85.0215854,36.2495101
Baeolophus bicolor,-76.221393,42.1245511
Baeolophus bicolor,-84.2797279,33.842475
Baeolophus bicolor,-94.0763417,31.8658111
Baeolophus bicolor,-89.9433517,30.3407689
Baeolophus bicolor,-77.380083,37.446976
Baeolophus bicolor,-74.9157715,39.0661143
Baeolophus bicolor,-84.2840881,38.3946832
Baeolophus bicolor,-90.841822,44.7406665
Baeolophus bicolor,-83.2560897,33.5895358
Baeolophus bicolor,-85.5903947,32.6363392
Baeolophus bicolor,-94.718174,29.879314
Baeolophus bicolor,-81.2649588,41.6910857
Baeolophus bicolor,-85.3233833,30.5333667
Baeolophus bicolor,-93.3958161,37.05955
Baeolophus bicolor,-72.4892762,41.9838283
Baeolophus bicolor,-84.439434,42.1834034
Baeolophus bicolor,-84.2938954,42.6506336
Baeolophus bicolor,-85.0036266,34.1235663
Baeolophus bicolor,-82.223388,41.433102
Baeolophus bicolor,-72.9672861,40.8152383
Baeolophus bicolor,-75.903264,39.622814
Baeolophus bicolor,-85.1394274,45.2944751
Baeolophus bicolor,-94.4659671,32.2528433
Baeolophus bicolor,-83.1861162,35.5137842
Baeolophus bicolor,-85.984142,39.880945
Baeolophus bicolor,-72.1925354,41.3685641
Baeolophus bicolor,-72.06831,42.22743
Baeolophus bicolor,-91.2471597,38.3680061
Baeolophus bicolor,-88.7709984,30.4037633
Baeolophus bicolor,-84.5741272,30.579997
Baeolophus bicolor,-91.4417195,39.6380669
Baeolophus bicolor,-74.591013,40.387798
Baeolophus bicolor,-77.5260329,38.3141298
Baeolophus bicolor,-88.69575,35.09636
Baeolophus bicolor,-85.621594,42.86183
Baeolophus bicolor,-77.0769222,38.7227389
Baeolophus bicolor,-73.2424614,42.9183398
Baeolophus bicolor,-97.0169519,36.1367366
Baeolophus bicolor,-82.2681389,28.8487315
Baeolophus bicolor,-83.3287078,30.9365965
Baeolophus bicolor,-84.420441,42.354278
Baeolophus bicolor,-70.00776,43.78192
Baeolophus bicolor,-84.8573041,38.1137524
Baeolophus bicolor,-83.4613591,38.1785047
Baeolophus bicolor,-87.6481238,40.1421866
Baeolophus bicolor,-80.2072012,40.2533326
Baeolophus bicolor,-74.339983,43.0465382
Baeolophus bicolor,-80.0137469,37.2108364
Baeolophus bicolor,-82.8062189,39.6491704
Baeolophus bicolor,-90.01057,31.80829
Baeolophus bicolor,-83.840034,33.317726
Baeolophus bicolor,-76.62009,34.7126374
Baeolophus bicolor,-94.730612,33.9818772
Baeolophus bicolor,-75.2205377,39.4583949
Baeolophus bicolor,-75.26861,40.57111
Baeolophus bicolor,-86.4001966,35.9066929
Baeolophus bicolor,-92.3581874,35.0677558
Baeolophus bicolor,-81.4302349,41.0884691
Baeolophus bicolor,-75.5934906,39.6955642
Baeolophus bicolor,-72.586391,40.9462477
Baeolophus bicolor,-89.403866,41.034767
Baeolophus bicolor,-77.9539633,43.3424553
Baeolophus bicolor,-81.547489,31.226602
Baeolophus bicolor,-89.058086,42.565686
Baeolophus bicolor,-74.755271,39.433227
Baeolophus bicolor,-79.420542,40.209908
Baeolophus bicolor,-90.6039047,43.8498793
Baeolophus bicolor,-78.4275342,39.6455913
Baeolophus bicolor,-87.5042996,36.6069046
Baeolophus bicolor,-88.3044577,36.5935995
Baeolophus bicolor,-74.5895888,40.5556939
Baeolophus bicolor,-85.5152342,32.5832719
Baeolophus bicolor,-73.4797356,44.0422008
Baeolophus bicolor,-93.301805,41.0579287
Baeolophus bicolor,-83.7207663,34.0144322
Baeolophus bicolor,-70.8429122,42.0016327
Baeolophus bicolor,-88.3451422,33.4563695
Baeolophus bicolor,-70.8927155,42.7905509
Baeolophus bicolor,-82.4566948,34.9425181
Baeolophus bicolor,-73.1492043,44.3430642
Baeolophus bicolor,-73.0751167,41.5919667
Baeolophus bicolor,-88.1111026,30.5814979
Baeolophus bicolor,-94.620532,29.664438
Baeolophus bicolor,-97.4762244,35.7352512
Baeolophus bicolor,-88.1782436,39.421442
Baeolophus bicolor,-73.6113596,42.6271702
Baeolophus bicolor,-70.7060337,42.6110328
Baeolophus bicolor,-70.2380097,43.9717137
Baeolophus bicolor,-75.6255376,38.6429112
Baeolophus bicolor,-85.0722268,36.1419712
Baeolophus bicolor,-80.373892,39.859888
Baeolophus bicolor,-75.1404266,40.6975979
Baeolophus bicolor,-76.5520342,40.8630389
Baeolophus bicolor,-82.9298231,35.5250375
Baeolophus bicolor,-81.228198,28.400691
Baeolophus bicolor,-77.7370262,40.0754444
Baeolophus bicolor,-84.588266,43.5814055
Baeolophus bicolor,-77.147639,37.27029
Baeolophus bicolor,-78.5714775,34.1586665
Baeolophus bicolor,-90.659169,38.5018414
Baeolophus bicolor,-86.6622765,39.0328627
Baeolophus bicolor,-80.4701013,41.2533196
Baeolophus bicolor,-85.0457346,33.6427122
Baeolophus bicolor,-80.051274,41.360313
Baeolophus bicolor,-78.985075,40.297315
Baeolophus bicolor,-73.931827,42.728945
Baeolophus bicolor,-81.0016394,38.5315677
Baeolophus bicolor,-94.8426666,29.8015709
Baeolophus bicolor,-85.241259,31.1888266
Baeolophus bicolor,-84.9117204,34.0417451
Baeolophus bicolor,-94.9205446,35.9290232
Baeolophus bicolor,-82.586855,36.015561
Baeolophus bicolor,-77.8565454,35.9464313
Baeolophus bicolor,-85.140016,31.29559
Baeolophus bicolor,-94.23482,34.83024
Baeolophus bicolor,-91.988539,30.253468
Baeolophus bicolor,-74.732008,40.1384983
Baeolophus bicolor,-96.66379,34.2433021
Baeolophus bicolor,-81.154384,40.501166
Baeolophus bicolor,-92.0359468,34.2343704
Baeolophus bicolor,-72.4053097,42.301976
Baeolophus bicolor,-73.2996011,42.9016609
Baeolophus bicolor,-77.105257,39.099418
Baeolophus bicolor,-77.500885,41.749905
Baeolophus bicolor,-75.7355458,36.1273552
Baeolophus bicolor,-77.5759032,39.2502928
Baeolophus bicolor,-75.4839706,38.7041329
Baeolophus bicolor,-94.7731753,31.3292294
Baeolophus bicolor,-84.631075,37.379179
Baeolophus bicolor,-85.4859998,44.7231069
Baeolophus bicolor,-69.6410787,44.5756543
Baeolophus bicolor,-81.9709682,41.2983798
Baeolophus bicolor,-71.230151,41.761684
Baeolophus bicolor,-78.971686,37.3426368
Baeolophus bicolor,-85.1038367,34.9170462
Baeolophus bicolor,-77.8120798,39.3334717
Baeolophus bicolor,-81.375106,31.180372
Baeolophus bicolor,-97.1496964,36.1590828
Baeolophus bicolor,-80.8611184,32.332462
Baeolophus bicolor,-81.6121975,31.4211682
Baeolophus bicolor,-77.875617,34.196239
Baeolophus bicolor,-77.9126016,43.241254
Baeolophus bicolor,-88.27725,34.98032
Baeolophus bicolor,-80.615412,37.5153728
Baeolophus bicolor,-81.921603,36.057272
Baeolophus bicolor,-79.8317435,37.3850915
Baeolophus bicolor,-81.0498118,29.1925934
Baeolophus bicolor,-77.7262,39.47466
Baeolophus bicolor,-84.1078568,30.5202465
Baeolophus bicolor,-72.5873566,44.5696203
Baeolophus bicolor,-91.4057887,44.9478369
Baeolophus bicolor,-75.41337,40.39135
Baeolophus bicolor,-86.2832174,39.8783289
Baeolophus bicolor,-73.786606,42.766979
Baeolophus bicolor,-96.3009381,30.775098
Baeolophus bicolor,-95.7049084,39.1082852
Baeolophus bicolor,-88.2169586,36.3211505
Baeolophus bicolor,-84.42123,34.7051
Baeolophus bicolor,-71.2486628,45.4021276
Baeolophus bicolor,-81.7856491,28.8549449
Baeolophus bicolor,-80.1348926,40.3693287
Baeolophus bicolor,-95.569135,33.2444304
Baeolophus bicolor,-81.350385,41.267175
Baeolophus bicolor,-77.1039848,36.2333317
Baeolophus bicolor,-83.6839,33.43338
Baeolophus bicolor,-71.2271118,43.5256507
Baeolophus bicolor,-83.4075165,33.8631462
Baeolophus bicolor,-85.7994,33.165763
Baeolophus bicolor,-78.9421158,35.8875809
Baeolophus bicolor,-77.2764587,40.2847639
Baeolophus bicolor,-84.3853168,42.7602541
Baeolophus bicolor,-78.187576,39.10542
Baeolophus bicolor,-70.9770441,43.2957616
Baeolophus bicolor,-77.5686982,39.6688526
Baeolophus bicolor,-86.0256254,37.6468855
Baeolophus bicolor,-78.950992,35.2495437
Baeolophus bicolor,-76.064648,38.893101
Baeolophus bicolor,-85.5208844,42.3457356
Baeolophus bicolor,-70.063616,44.0057324
Baeolophus bicolor,-82.227742,28.201747
Baeolophus bicolor,-77.1437645,38.2602721
Baeolophus bicolor,-87.626647,32.615466
Baeolophus bicolor,-91.0961008,30.3107918
Baeolophus bicolor,-95.4961735,32.1412743
Baeolophus bicolor,-80.3223699,36.1877497
Baeolophus bicolor,-74.4459638,40.6673888
Baeolophus bicolor,-76.1113672,36.7733352
Baeolophus bicolor,-91.0560976,30.448318
Baeolophus bicolor,-77.673627,37.5442372
Baeolophus bicolor,-78.7715084,35.9409024
Baeolophus bicolor,-72.532089,43.374433
Baeolophus bicolor,-70.7159085,43.2906981
Baeolophus bicolor,-86.3045916,39.8110785
Baeolophus bicolor,-76.9066519,38.467377
Baeolophus bicolor,-71.0529023,43.0879659
Baeolophus bicolor,-73.9724118,42.9992157
Baeolophus bicolor,-79.2185175,39.0256435
Baeolophus bicolor,-84.0472126,35.9638717
Baeolophus bicolor,-78.0589724,39.7245937
Baeolophus bicolor,-81.2093925,41.2938659
Baeolophus bicolor,-73.548789,42.0693979
Baeolophus bicolor,-74.6386748,40.2172719
Baeolophus bicolor,-91.7408609,30.4761783
Baeolophus bicolor,-76.6942692,37.2239726
Baeolophus bicolor,-77.2756568,41.2627003
Baeolophus bicolor,-73.952949,41.3533799
Baeolophus bicolor,-82.324318,35.253029
Baeolophus bicolor,-78.4935379,42.9165364
Baeolophus bicolor,-70.410583,43.7882131
Baeolophus bicolor,-97.1455973,32.6720686
Baeolophus bicolor,-97.467921,35.159779
Baeolophus bicolor,-74.6562195,40.3941496
Baeolophus bicolor,-77.1664211,39.0538379
Baeolophus bicolor,-85.6643271,40.5883375
Baeolophus bicolor,-97.1200633,33.2359872
Baeolophus bicolor,-81.2019757,28.5990409
Baeolophus bicolor,-79.9185771,37.3184685
Baeolophus bicolor,-81.6321794,41.5478746
Baeolophus bicolor,-82.1008849,34.7242793
Baeolophus bicolor,-72.908172,42.89337
Baeolophus bicolor,-73.0353284,40.8801251
Baeolophus bicolor,-76.5118575,39.6558207
Baeolophus bicolor,-80.937797,35.546714
Baeolophus bicolor,-72.481685,43.313681
Baeolophus bicolor,-72.7424848,41.3596422
Baeolophus bicolor,-81.5856569,38.4137318
Baeolophus bicolor,-83.6692894,32.8567884
Baeolophus bicolor,-74.6586657,39.3474408
Baeolophus bicolor,-75.7255465,39.8151539
Baeolophus bicolor,-75.69597,39.46611
Baeolophus bicolor,-75.491057,40.9298518
Baeolophus bicolor,-86.2016673,44.2515608
Baeolophus bicolor,-95.683289,29.829078
Baeolophus bicolor,-88.3946228,33.5528401
Baeolophus bicolor,-76.8732744,42.6328182
Baeolophus bicolor,-87.4651623,35.0705569
Baeolophus bicolor,-71.568557,42.7594022
Baeolophus bicolor,-71.8565083,45.4111048
Baeolophus bicolor,-83.3767462,36.6489935
Baeolophus bicolor,-84.7096109,33.3039187
Baeolophus bicolor,-80.6017971,34.2658708
Baeolophus bicolor,-83.2941073,33.9796785
Baeolophus bicolor,-85.7167343,41.7655834
Baeolophus bicolor,-89.2943001,44.0802405
Baeolophus bicolor,-89.7271416,43.284531
Baeolophus bicolor,-95.3331743,39.0075208
Baeolophus bicolor,-91.7680693,31.5258733
Baeolophus bicolor,-77.5048757,37.327137
Baeolophus bicolor,-84.7523455,33.2487395
Baeolophus bicolor,-74.90759,40.307084
Baeolophus bicolor,-70.0442979,41.7037501
