event_id,product,variable,s_buff,t_buff,value,stdev,pixel_count,total_scenes,total_value_scenes,notes
fb28dcb2-d45c-401f-980e-f4efd02ca45f,modis,lst_day_1km,1000,1,301.83333333333337,0.6884443009827018,3,1,1,
cd50c1a7-5145-407e-bce4-ade2ff77800f,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
2f8b95da-cce5-4cfe-ae34-b1e8b08e830e,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
1200ec99-0c16-49c3-952f-63e329bf37be,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
9d8b8e4b-8719-4322-87b8-086cd2196430,modis,lst_day_1km,1000,1,294.65999999999997,0.20000000000001705,2,1,1,
38adc474-cab8-4caa-9733-84659cda5e46,modis,lst_day_1km,1000,1,291.66,0.0,1,1,1,
38889632-47d1-4ee4-b894-bc7c0b9d714d,modis,lst_day_1km,1000,1,304.95000000000005,0.09000000000000341,2,1,1,
730dc6bd-e484-4b8f-8617-33dcd2f8e4fe,modis,lst_day_1km,1000,1,297.52,0.0,1,1,1,
e19e2ea5-eb47-4610-bfce-c5a7f34085f2,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
0fd3bd0d-2a3f-4c69-a45d-f810af05bf1e,modis,lst_day_1km,1000,1,302.76,0.0,1,1,1,
a9247b3c-429d-4ec1-a528-d7248a89dad4,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
9b37604a-ebbc-4c03-992d-5dd465a054fe,modis,lst_day_1km,1000,1,299.92,0.0,1,1,1,
bbed9294-7efd-461a-97f3-f8ddb898d557,modis,lst_day_1km,1000,1,297.96000000000004,0.3200000000000216,2,1,1,
030f6e5f-2cc1-42b7-a3cb-1774b41ee174,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
22ef7925-28e7-4c9f-b78b-64252febee99,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
1493e50c-7536-4cf6-b90b-3395fa040782,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
f6ea5e28-d991-4cfb-a026-b64d4cf7fad7,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
c3dec75d-f514-4940-b712-790adb083619,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
2724771c-fe82-4ff6-9413-84a3b230d4c4,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
b891b6aa-1478-4ba1-91f3-d034245983dd,modis,lst_day_1km,1000,1,300.64,0.0,1,1,1,
0652936b-edca-4f67-b055-0b0522266a5f,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
d72e9cdc-b063-4a3b-8cd7-216bc786ed7b,modis,lst_day_1km,1000,1,301.15999999999997,0.6599999999999966,2,1,1,
901c9d4a-5673-4a12-86b8-0b2dfa372d3c,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
c8153d9f-f6a6-46d3-85d9-8d9740e14e7d,modis,lst_day_1km,1000,1,300.75,0.05000000000001137,2,1,1,
9b84a4fd-9126-46a4-8ad7-dfb8795fb95d,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
42a880f4-14df-408e-b0ab-b628916aa1a0,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
726b7189-d015-4f59-90de-bbbb4c4ac90c,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
f9a7aba6-df23-42ad-a497-934ca30850b0,modis,lst_day_1km,1000,1,302.93,0.35000000000002274,2,1,1,
6ec89a40-7881-413e-a222-f579673d3b26,modis,lst_day_1km,1000,1,299.88,0.4399999999999977,2,1,1,
c2418172-1981-4d30-9726-ec5e2b4dcc09,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
304f4ec7-274d-400e-b669-d47c96ee1a4e,modis,lst_day_1km,1000,1,301.40000000000003,0.0,1,1,1,
542f8007-580e-4665-a9f8-b1a9a4667cf1,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
960e362b-122f-48e5-9d25-0764cce14997,modis,lst_day_1km,1000,1,297.40000000000003,0.0,1,1,1,
faf1a998-0619-461e-9462-976faedcc6f6,modis,lst_day_1km,1000,1,294.32000000000005,2.780000000000001,2,1,1,
c627e233-230c-4100-a211-ab0fd836073f,modis,lst_day_1km,1000,1,296.72,0.0800000000000125,2,1,1,
