molid,scientificname,date,lng,lat,uncertainty,event_id
463c49dd-caea-492b-bb86-be951e97d7b5,Archilochus colubris,2017-10-26T00:00:00Z,-91.0561699,30.4483668,25000,d1bec5cb-47a0-4598-931b-e15aa06278e7
cad4007c-f55f-462e-8dc6-94dc7db749b0,Archilochus colubris,2017-05-13T00:00:00Z,-85.695669,41.674607,25000,899ad822-bd83-47df-87f4-87dd9c9af875
2572d115-bcf6-4bc9-9b52-fde11a665b4e,Archilochus colubris,2017-04-24T00:00:00Z,-80.28983,32.820661,25000,5c50e9ad-27d6-42d6-a23d-314c91c22b32
d2ab1dfe-3a92-4356-a2e9-16b9cd22010a,Archilochus colubris,2015-05-06T00:00:00Z,-82.0433879,39.3507505,25000,76cc403a-656e-49f0-b297-64a706d8fcc8
d1efb2e3-e4a7-4451-9739-3dc62967f396,Archilochus colubris,2016-05-12T00:00:00Z,-97.5985164,39.1772622,25000,f784e007-d22c-4b1d-b0f9-36a3d39dd93b
a265883c-c3c0-433b-b310-45e875541ccd,Archilochus colubris,2017-06-30T00:00:00Z,-73.7387431,41.3283737,25000,f19092e2-a34e-4416-bee8-24c0399a3030
bae31334-7483-483e-8fab-6584d5bf9387,Archilochus colubris,2014-05-09T00:00:00Z,-74.0927265,41.1289415,25000,0ab7e10c-559d-4a77-922d-c0e2635c2a2a
d7fdd10d-6a51-4006-b8fd-67da2cf937b2,Archilochus colubris,2013-06-01T00:00:00Z,-79.588574,47.647474,25000,049ea723-b0e5-4aa5-82f4-15c505e69eda
6ee57916-b127-49ef-b4dc-89b8700e240b,Archilochus colubris,2017-08-02T00:00:00Z,-72.366695,43.821002,25000,c7eb93f3-46bb-4b25-8475-5abcf324266c
a0a8dd54-6c6c-4283-a173-de5977dc9c06,Archilochus colubris,2013-05-13T00:00:00Z,-93.3649278,37.112796,25000,071886a9-621b-4ad0-8f34-9684df07860f
6749e017-bd7c-42cb-aa19-9e03600390c4,Archilochus colubris,2014-08-30T00:00:00Z,-103.4068555,49.9336718,25000,772a14e1-f9e6-43ad-8904-d06d9d8daefa
a896b815-c0ed-4b5a-98de-cfb25ebd2af1,Archilochus colubris,2013-05-12T00:00:00Z,-98.0638,32.83648,25000,c6d11832-946c-468c-b211-07cfdecaae86
4620e12d-9fa3-49be-bb9b-ca939a22b857,Archilochus colubris,2017-08-19T00:00:00Z,-74.2224312,46.3379409,25000,5a5c2535-3803-4640-ad31-b1334751033c
ac123ba6-cb82-495c-9457-ac7ea9a18e84,Archilochus colubris,2016-04-25T00:00:00Z,-97.3799855,32.6442399,25000,e6ae899a-e582-4c55-983d-1fc7b321745b
99b670dc-b45e-4343-81b2-1699ada685a3,Archilochus colubris,2014-09-14T00:00:00Z,-77.1473138,38.7657628,25000,c25607b2-499e-4958-b333-6d6f7f4c6a52
00f06c2e-4cf7-400c-bab8-fad4990cf1bd,Archilochus colubris,2013-09-14T00:00:00Z,-87.2294497,41.5233977,25000,dc089aaf-be45-49cd-9d8d-623531516dc7
058b2ed6-97b9-4d53-a6e6-57c8b6ae75e1,Archilochus colubris,2017-08-19T00:00:00Z,-84.863087,43.535208,25000,5e2262df-5107-4893-be07-6a06651647de
78790587-4593-4818-982b-4fdef5dbf988,Archilochus colubris,2014-09-12T00:00:00Z,-71.61194,41.38883,25000,be0c5b84-3076-4bf5-9365-b7812594ad63
e0e3f88d-019d-4a75-a204-61ef6c248fc8,Archilochus colubris,2015-04-16T00:00:00Z,-80.9317678,32.2455282,25000,ca3d8389-c8ca-4f02-9c8c-f6343023b378
e186bcdf-65b6-4d9e-ae58-9c3f150d53d5,Archilochus colubris,2014-09-22T00:00:00Z,-76.4693928,37.255473,25000,cbe25f54-10c6-432b-a805-213241aaff58
85bba716-e363-43f7-89fe-14263f7bc96b,Archilochus colubris,2017-06-13T00:00:00Z,-84.3853168,42.7602541,25000,587f0d89-8fde-4022-85fa-ae584efaa511
9352765e-3d33-4a47-a36e-5b90d482230f,Archilochus colubris,2017-12-02T00:00:00Z,-88.3798844,16.7899723,25000,849c9880-d065-4789-a401-66868b6215e1
7d22b8cc-787a-4656-8a3f-f6a4e7c1ca58,Archilochus colubris,2015-07-04T00:00:00Z,-84.390761,33.949691,25000,4c7327f7-bf13-4038-b6e5-f5a7965afdf9
